Depth	TVD	ROP	Gas	C1(PPM)	C2	C3	iC4	nC4	C5
1581	1580.9	17.24	10	990	0	0	0	0	0
1582	1581.9	12.61	10	990	0	0	0	0	0
1583	1582.9	17.22	10	990	0	0	0	0	0
1584	1583.9	15.34	10	990	0	0	0	0	0
1585	1584.9	16.43	10	990	0	0	0	0	0
1586	1585.9	15.76	11	1089	0	0	0	0	0
1587	1586.9	15.46	11	1089	0	0	0	0	0
1588	1587.9	13.75	11	1089	0	0	0	0	0
1589	1588.9	14.21	11	1089	0	0	0	0	0
1590	1589.9	12.3	11	1089	0	0	0	0	0
1591	1590.9	13.78	11	1089	0	0	0	0	0
1592	1591.9	14.2	11	1089	0	0	0	0	0
1593	1592.9	13.85	10	990	0	0	0	0	0
1594	1593.9	11.33	10	990	0	0	0	0	0
1595	1594.9	14.86	10	990	0	0	0	0	0
1596	1595.9	16.8	10	990	0	0	0	0	0
1597	1596.9	16.56	8	792	0	0	0	0	0
1598	1597.9	16.55	8	792	0	0	0	0	0
1599	1597.9	16.8	8	792	0	0	0	0	0
1600	1597.9	13.84	8	792	0	0	0	0	0
1601	1600.9	15.61	10	990	0	0	0	0	0
1602	1601.9	15.25	12	1188	0	0	0	0	0
1603	1602.9	13.97	14	1386	0	0	0	0	0
1604	1603.9	13.93	16	1584	0	0	0	0	0
1605	1604.9	2.35	18	1782	0	0	0	0	0
1606	1605.9	2.35	20	1980	0	0	0	0	0
1607	1606.9	2.35	21	2079	0	0	0	0	0
1608	1607.9	2.35	23	2277	0	0	0	0	0
1609	1608.9	13.27	25	2475	0	0	0	0	0
1610	1609.9	13.2	28	2772	0	0	0	0	0
1611	1610.9	27.94	30	2970	0	0	0	0	0
1612	1611.9	25.74	31	3069	0	0	0	0	0
1613	1612.9	19.57	31	3069	0	0	0	0	0
1614	1613.9	20.68	31	3069	0	0	0	0	0
1615	1614.9	21.18	28	2772	0	0	0	0	0
1616	1615.9	21.36	25	2475	0	0	0	0	0
1617	1616.9	21.27	22	2178	0	0	0	0	0
1618	1617.9	21.6	18	1782	0	0	0	0	0
1619	1618.9	21.59	12	1188	0	0	0	0	0
1620	1619.9	21.04	8	792	0	0	0	0	0
1621	1620.9	17.94	5	495	0	0	0	0	0
1622	1621.9	25.17	5	495	0	0	0	0	0
1623	1622.9	15.88	5	495	0	0	0	0	0
1624	1623.9	18.17	5	495	0	0	0	0	0
1625	1624.9	13.62	5	495	0	0	0	0	0
1626	1625.9	12.34	5	495	0	0	0	0	0
1627	1626.9	13.57	5	495	0	0	0	0	0
1628	1627.9	14.06	5	495	0	0	0	0	0
1629	1628.9	12.47	6	594	0	0	0	0	0
1630	1629.9	14.34	6	594	0	0	0	0	0
1631	1630.9	13.77	6	594	0	0	0	0	0
1632	1631.9	13.74	8	792	0	0	0	0	0
1633	1632.9	14.96	8	792	0	0	0	0	0
1634	1633.9	15.75	8	792	0	0	0	0	0
1635	1634.9	12.96	6	594	0	0	0	0	0
1636	1635.9	16.79	6	594	0	0	0	0	0
1637	1636.9	15.2	1	99	0	0	0	0	0
1638	1637.9	12.42	1	99	0	0	0	0	0
1639	1638.9	12.42	2	198	0	0	0	0	0
1640	1639.9	13.52	2	198	0	0	0	0	0
1641	1640.9	20.08	2	198	0	0	0	0	0
1642	1641.9	9.05	2	198	0	0	0	0	0
1643	1642.9	21.16	2	198	0	0	0	0	0
1644	1643.9	21.86	2	198	0	0	0	0	0
1645	1644.9	56.31	3	297	0	0	0	0	0
1646	1645.9	53.63	3	297	0	0	0	0	0
1647	1646.9	33.49	3	297	0	0	0	0	0
1648	1647.8	31.77	2	198	0	0	0	0	0
1649	1648.8	29.79	2	198	0	0	0	0	0
1650	1649.8	30.04	2	198	0	0	0	0	0
1651	1650.8	31.51	2	198	0	0	0	0	0
1652	1651.8	19.77	3	297	0	0	0	0	0
1653	1652.8	19.62	2	198	0	0	0	0	0
1654	1653.8	17.72	3	297	0	0	0	0	0
1655	1654.8	24.33	3	297	0	0	0	0	0
1656	1655.8	20.42	2	198	0	0	0	0	0
1657	1656.8	21.49	2	198	0	0	0	0	0
1658	1657.8	30	2	198	0	0	0	0	0
1659	1658.8	35	2	198	0	0	0	0	0
1660	1659.8	46.72	2	198	0	0	0	0	0
1661	1660.8	46	3	297	0	0	0	0	0
1662	1661.8	44	3	297	0	0	0	0	0
1663	1661.8	39	2	198	0	0	0	0	0
1664	1661.8	36.16	2	198	0	0	0	0	0
1665	1661.8	42.24	4	396	0	0	0	0	0
1666	1662.76	33.94	4	396	0	0	0	0	0
1667	1663.71	18.43	4	396	0	0	0	0	0
1668	1664.67	16.15	4	396	0	0	0	0	0
1669	1665.62	18	4	396	0	0	0	0	0
1670	1666.58	18	3	297	0	0	0	0	0
1671	1667.53	16.55	3	297	0	0	0	0	0
1672	1668.49	17.13	3	297	0	0	0	0	0
1673	1669.44	15.65	3	297	0	0	0	0	0
1674	1670.4	13.54	2	198	0	0	0	0	0
1675	1671.36	14.55	2	198	0	0	0	0	0
1676	1672.31	17.24	2	198	0	0	0	0	0
1677	1673.27	13.5	2	198	0	0	0	0	0
1678	1674.22	18.73	2	198	0	0	0	0	0
1679	1675.18	21.27	4	396	0	0	0	0	0
1680	1676.13	21.73	4	396	0	0	0	0	0
1681	1677.09	19.18	4	396	0	0	0	0	0
1682	1678.04	18.33	4	396	0	0	0	0	0
1683	1679	15.07	4	396	0	0	0	0	0
1684	1679.95	15.15	4	396	0	0	0	0	0
1685	1680.91	19.63	4	396	0	0	0	0	0
1686	1681.86	31.48	3	297	0	0	0	0	0
1687	1682.82	24.68	3	297	0	0	0	0	0
1688	1683.77	19.93	3	297	0	0	0	0	0
1689	1684.73	20.1	3	297	0	0	0	0	0
1690	1685.69	21.59	3	297	0	0	0	0	0
1691	1686.64	23.79	3	297	0	0	0	0	0
1692	1687.6	22.03	3	297	0	0	0	0	0
1693	1688.55	26.01	3	297	0	0	0	0	0
1694	1689.51	24.51	3	297	0	0	0	0	0
1695	1690.46	22.51	4	396	0	0	0	0	0
1696	1691.42	24.09	4	396	0	0	0	0	0
1697	1692.37	27.23	4	396	0	0	0	0	0
1698	1693.33	26.37	4	396	0	0	0	0	0
1699	1694.28	23.44	4	396	0	0	0	0	0
1700	1695.24	14.43	4	396	0	0	0	0	0
1701	1696.19	15.51	4	396	0	0	0	0	0
1702	1697.15	15.75	2	198	0	0	0	0	0
1703	1698.11	15.52	2	198	0	0	0	0	0
1704	1699.06	11.95	2	198	0	0	0	0	0
1705	1700.02	14.45	2	198	0	0	0	0	0
1706	1700.97	13.03	2	198	0	0	0	0	0
1707	1701.93	14.93	2	198	0	0	0	0	0
1708	1702.88	16.63	4	396	0	0	0	0	0
1709	1703.84	16.15	4	396	0	0	0	0	0
1710	1704.79	15.41	4	396	0	0	0	0	0
1711	1705.75	15.97	4	396	0	0	0	0	0
1712	1706.7	14.64	4	396	0	0	0	0	0
1713	1707.66	24.61	4	396	0	0	0	0	0
1714	1708.61	23.24	3	297	0	0	0	0	0
1715	1709.57	29.8	5	495	0	0	0	0	0
1716	1710.53	27.05	5	495	0	0	0	0	0
1717	1711.48	18.87	5	495	0	0	0	0	0
1718	1712.44	21.75	6	594	0	0	0	0	0
1719	1713.39	25.96	6	594	0	0	0	0	0
1720	1714.35	22.57	6	594	0	0	0	0	0
1721	1715.3	17.96	8	792	0	0	0	0	0
1722	1716.26	22.31	8	792	0	0	0	0	0
1723	1717.21	21.2	9	891	0	0	0	0	0
1724	1718.17	23.24	9	891	0	0	0	0	0
1725	1719.12	24.51	9	891	0	0	0	0	0
1726	1720.08	21.74	9	891	0	0	0	0	0
1727	1721.03	23.63	11	1089	0	0	0	0	0
1728	1721.99	22.92	11	1089	0	0	0	0	0
1729	1722.94	16.02	15	1485	0	0	0	0	0
1730	1723.9	19.59	15	1485	0	0	0	0	0
1731	1724.86	21.15	17	1683	0	0	0	0	0
1732	1725.81	20.91	17	1683	0	0	0	0	0
1733	1726.77	15.67	19	1881	0	0	0	0	0
1734	1727.72	13.36	19	1881	0	0	0	0	0
1735	1728.68	15.45	22	2178	0	0	0	0	0
1736	1729.63	14.86	22	2178	0	0	0	0	0
1737	1730.59	9.66	22	2178	0	0	0	0	0
1738	1731.54	10.36	23	2277	0	0	0	0	0
1739	1732.5	11.68	23	2277	0	0	0	0	0
1740	1733.45	17.63	20	1980	0	0	0	0	0
1741	1734.41	20.79	15	1485	0	0	0	0	0
1742	1735.36	22.19	18	1782	0	0	0	0	0
1743	1736.32	17.61	24	2376	0	0	0	0	0
1744	1737.28	16.22	23	2277	0	0	0	0	0
1745	1738.23	17.23	23	2277	0	0	0	0	0
1746	1739.19	13.41	23	2277	0	0	0	0	0
1747	1740.14	16.15	23	2277	0	0	0	0	0
1748	1741.1	13.05	23	2277	0	0	0	0	0
1749	1742.05	14.03	23	2277	0	0	0	0	0
1750	1743.01	16.18	23	2277	0	0	0	0	0
1751	1743.96	15.63	23	2277	0	0	0	0	0
1752	1744.92	17.12	25	2475	0	0	0	0	0
1753	1745.87	17.78	25	2475	0	0	0	0	0
1754	1746.83	15.55	25	2475	0	0	0	0	0
1755	1747.78	15.18	25	2475	0	0	0	0	0
1756	1748.74	15.9	22	2178	0	0	0	0	0
1757	1749.69	15.92	22	2178	0	0	0	0	0
1758	1750.65	16.73	22	2178	0	0	0	0	0
1759	1751.61	12.77	22	2178	0	0	0	0	0
1760	1752.56	47.52	20	1980	0	0	0	0	0
1761	1753.52	42	20	1980	0	0	0	0	0
1762	1754.47	42	20	1980	0	0	0	0	0
1763	1755.43	42	20	1980	0	0	0	0	0
1764	1756.38	31.8	18	1782	0	0	0	0	0
1765	1757.34	35.08	18	1782	0	0	0	0	0
1766	1758.29	35	18	1782	0	0	0	0	0
1767	1759.25	18	18	1782	0	0	0	0	0
1768	1760.2	11.9	16	1584	0	0	0	0	0
1769	1761.16	35.6	16	1584	0	0	0	0	0
1770	1762.11	20.73	16	1584	0	0	0	0	0
1771	1763.07	23.9	15	1485	0	0	0	0	0
1772	1764.03	33.21	15	1485	0	0	0	0	0
1773	1764.98	28.55	15	1485	0	0	0	0	0
1774	1765.94	30.6	12	1188	0	0	0	0	0
1775	1766.89	23.52	12	1188	0	0	0	0	0
1776	1767.85	21.97	12	1188	0	0	0	0	0
1777	1768.8	30.55	12	1188	0	0	0	0	0
1778	1769.76	40.45	10	990	0	0	0	0	0
1779	1770.71	35	10	990	0	0	0	0	0
1780	1771.67	40.59	10	990	0	0	0	0	0
1781	1772.62	45	8	792	0	0	0	0	0
1782	1773.58	36.89	8	792	0	0	0	0	0
1783	1774.53	40	8	792	0	0	0	0	0
1784	1775.49	42	8	792	0	0	0	0	0
1785	1776.44	38	5	495	0	0	0	0	0
1786	1777.4	36	5	495	0	0	0	0	0
1787	1778.36	34	5	495	0	0	0	0	0
1788	1779.31	37.17	4	396	0	0	0	0	0
1789	1780.27	43	4	396	0	0	0	0	0
1790	1781.22	45	4	396	0	0	0	0	0
1791	1782.18	50	4	396	0	0	0	0	0
1792	1783.13	55	4	396	0	0	0	0	0
1793	1784.09	58	4	396	0	0	0	0	0
1794	1785.04	58	4	396	0	0	0	0	0
1795	1786	60	3	297	0	0	0	0	0
1796	1786.95	60	3	297	0	0	0	0	0
1797	1787.91	54	3	297	0	0	0	0	0
1798	1788.86	52	3	297	0	0	0	0	0
1799	1789.82	40	3	297	0	0	0	0	0
1800	1790.78	40	3	297	0	0	0	0	0
1801	1791.73	40	3	297	0	0	0	0	0
1802	1792.69	40	3	297	0	0	0	0	0
1803	1793.64	46	2	198	0	0	0	0	0
1804	1794.6	46	2	198	0	0	0	0	0
1805	1795.55	46	2	198	0	0	0	0	0
1806	1796.51	46	2	198	0	0	0	0	0
1807	1797.46	46	2	198	0	0	0	0	0
1808	1798.42	50	2	198	0	0	0	0	0
1809	1799.37	50	2	198	0	0	0	0	0
1810	1800.33	50	2	198	0	0	0	0	0
1811	1801.28	50	2	198	0	0	0	0	0
1812	1802.24	50	2	198	0	0	0	0	0
1813	1803.19	35	3	297	0	0	0	0	0
1814	1804.15	35	3	297	0	0	0	0	0
1815	1805.11	35	3	297	0	0	0	0	0
1816	1806.06	35	3	297	0	0	0	0	0
1817	1807.02	35	3	297	0	0	0	0	0
1818	1807.97	40	3	297	0	0	0	0	0
1819	1808.93	40	3	297	0	0	0	0	0
1820	1809.88	40	3	297	0	0	0	0	0
1821	1810.84	31.88	4	396	0	0	0	0	0
1822	1811.79	70.72	4	396	0	0	0	0	0
1823	1812.75	78.31	4	396	0	0	0	0	0
1824	1813.7	48.9	4	396	0	0	0	0	0
1825	1814.66	47.6	4	396	0	0	0	0	0
1826	1815.61	53.04	4	396	0	0	0	0	0
1827	1816.57	37.49	4	396	0	0	0	0	0
1828	1818.37	57.75	3	297	0	0	0	0	0
1829	1827.08	57.75	3	297	0	0	0	0	0
1830	1828.07	52.69	3	297	0	0	0	0	0
1831	1829.07	62.43	3	297	0	0	0	0	0
1832	1830.06	52.41	3	297	0	0	0	0	0
1833	1831.05	35.99	3	297	0	0	0	0	0
1834	1832.05	39.42	3	297	0	0	0	0	0
1835	1833.04	55.23	3	297	0	0	0	0	0
1836	1834.03	26.79	2	198	0	0	0	0	0
1837	1835.03	27.2	2	198	0	0	0	0	0
1838	1836.02	25.22	2	198	0	0	0	0	0
1839	1837.01	21.26	2	198	0	0	0	0	0
1840	1838	18.72	4	396	0	0	0	0	0
1841	1839	17.68	4	396	0	0	0	0	0
1842	1839.99	43.94	5	495	0	0	0	0	0
1843	1840.98	43.94	5	495	0	0	0	0	0
1844	1841.98	43.94	5	495	0	0	0	0	0
1845	1842.97	63.13	5	495	0	0	0	0	0
1846	1843.96	35.75	5	495	0	0	0	0	0
1847	1844.96	53.02	6	594	0	0	0	0	0
1848	1845.95	47.34	6	594	0	0	0	0	0
1849	1846.94	57.83	6	594	0	0	0	0	0
1850	1847.94	40.72	6	594	0	0	0	0	0
1851	1847.95	74.96	11	1089	0	0	0	0	0
1852	1847.99	63.43	11	1089	0	0	0	0	0
1853	1848.56	87.22	15	1185	285	0	0	0	0
1854	1849.54	63.47	27	2133	513	0	0	0	0
1855	1850.51	13.4	27	2133	513	0	0	0	0
1856	1851.49	28.34	30	2370	570	0	0	0	0
1857	1852.46	35.06	32	2528	608	0	0	0	0
1858	1853.44	22.23	33	2607	627	0	0	0	0
1859	1854.41	62.81	33	2607	627	0	0	0	0
1860	1855.39	40.65	30	2370	570	0	0	0	0
1861	1856.36	33.73	30	2370	570	0	0	0	0
1862	1857.34	44.03	30	2370	570	0	0	0	0
1863	1858.31	29.87	28	2212	532	0	0	0	0
1864	1859.29	14.37	28	2212	532	0	0	0	0
1865	1860.26	9.41	25	1975	475	0	0	0	0
1866	1861.23	15.31	25	1975	475	0	0	0	0
1867	1862.21	15.34	23	1817	437	0	0	0	0
1868	1863.18	13.66	23	1817	437	0	0	0	0
1869	1864.16	15.38	20	1580	380	0	0	0	0
1870	1865.13	33.41	20	1580	380	0	0	0	0
1871	1866.11	27.24	18	1422	342	0	0	0	0
1872	1867.08	15.21	18	1422	342	0	0	0	0
1873	1868.06	48.15	15	1185	285	0	0	0	0
1874	1869.03	42.48	15	1485	0	0	0	0	0
1875	1869.98	40.57	13	1287	0	0	0	0	0
1876	1870.89	15.33	13	1287	0	0	0	0	0
1877	1871.81	38.02	12	1188	0	0	0	0	0
1878	1872.73	43.37	10	990	0	0	0	0	0
1879	1873.65	98.76	10	990	0	0	0	0	0
1880	1874.57	78.44	10	990	0	0	0	0	0
1881	1875.49	99.93	9	891	0	0	0	0	0
1882	1876.41	77.92	9	891	0	0	0	0	0
1883	1877.33	60.4	9	891	0	0	0	0	0
1884	1878.8	32.21	10	990	0	0	0	0	0
1885	1878.95	55.86	9	891	0	0	0	0	0
1886	1879.85	82.09	8	792	0	0	0	0	0
1887	1880.75	11.5	8	792	0	0	0	0	0
1888	1881.65	105.27	9	891	0	0	0	0	0
1889	1882.55	61.55	9	891	0	0	0	0	0
1890	1883.45	35.27	10	790	0	0	0	0	0
1891	1884.34	32.6	10	790	0	0	0	0	0
1892	1885.24	95.93	9	711	0	0	0	0	0
1893	1886.14	30.54	9	711	0	0	0	0	0
1894	1887.04	41.82	9	711	0	0	0	0	0
1895	1887.94	7.71	10	790	0	0	0	0	0
1896	1888.84	10.39	9	711	0	0	0	0	0
1897	1889.74	14.43	10	790	0	0	0	0	0
1898	1890.64	32.33	9	711	0	0	0	0	0
1899	1891.53	67.29	9	711	0	0	0	0	0
1900	1892.43	118.12	9	711	0	0	0	0	0
1901	1893.33	19.58	10	990	0	0	0	0	0
1902	1894.23	82.83	9	891	0	0	0	0	0
1903	1895.13	88.42	10	990	0	0	0	0	0
1904	1896.03	53.82	10	990	0	0	0	0	0
1905	1896.93	105.56	8	792	0	0	0	0	0
1906	1897.83	52.26	8	792	0	0	0	0	0
1907	1898.72	54.55	8	792	0	0	0	0	0
1908	1899.62	74.93	8	792	0	0	0	0	0
1909	1900.52	48.18	8	792	0	0	0	0	0
1910	1901.42	99.74	10	990	0	0	0	0	0
1911	1902.32	68.23	10	990	0	0	0	0	0
1912	1903.22	67.65	10	990	0	0	0	0	0
1913	1904.12	41.78	10	990	0	0	0	0	0
1914	1905.02	26.58	12	1188	0	0	0	0	0
1915	1905.92	23.1	13	1287	0	0	0	0	0
1916	1903.54	31.71	7	693	0	0	0	0	0
1917	1904.31	30.36	7	693	0	0	0	0	0
1918	1905.09	16.97	7	693	0	0	0	0	0
1919	1905.87	21.22	7	693	0	0	0	0	0
1920	1906.65	31.57	22	1738	418	0	0	0	0
1921	1907.42	48.73	20	1580	380	0	0	0	0
1922	1908.2	30.48	22	1738	418	0	0	0	0
1923	1908.98	17.85	22	1738	418	0	0	0	0
1924	1909.76	29.96	21	1659	399	0	0	0	0
1925	1910.53	58.19	18	1782	0	0	0	0	0
1926	1911.31	48.17	18	1782	0	0	0	0	0
1927	1912.09	6.06	12	1188	0	0	0	0	0
1928	1912.87	4.14	12	1188	0	0	0	0	0
1929	1913.64	38.42	9	891	0	0	0	0	0
1930	1914.42	24.8	8	792	0	0	0	0	0
1931	1915.2	42.44	5	495	0	0	0	0	0
1932	1915.98	62.45	5	495	0	0	0	0	0
1933	1916.75	38.74	8	792	0	0	0	0	0
1934	1917.53	49.63	8	792	0	0	0	0	0
1935	1918.31	50.38	7	693	0	0	0	0	0
1936	1919.09	57.73	7	693	0	0	0	0	0
1937	1919.86	48.27	6	594	0	0	0	0	0
1938	1920.64	27.74	6	594	0	0	0	0	0
1939	1921.42	26.43	6	594	0	0	0	0	0
1940	1612.55	26.43	6	594	0	0	0	0	0
1941	1613.55	9.96	2	198	0	0	0	0	0
1942	1614.55	17.5	2	198	0	0	0	0	0
1943	1453.97	13.53	2	198	0	0	0	0	0
1944	1616.55	9.34	3	297	0	0	0	0	0
1945	1617.55	5.62	2	198	0	0	0	0	0
1946	1618.55	5.6	2	198	0	0	0	0	0
1947	1619.55	17.86	2	198	0	0	0	0	0
1948	1620.55	17.98	3	297	0	0	0	0	0
1949	1621.55	11.29	2	198	0	0	0	0	0
1950	1622.55	15.89	2	198	0	0	0	0	0
1951	1622.55	13.49	2	198	0	0	0	0	0
1952	1622.55	13.49	2	198	0	0	0	0	0
1953	1625.55	63.13	2	198	0	0	0	0	0
1954	1626.55	48.38	4	396	0	0	0	0	0
1955	1627.55	135.6	4	396	0	0	0	0	0
1956	1465.69	141.26	5	495	0	0	0	0	0
1957	1629.55	79.77	5	495	0	0	0	0	0
1958	1630.55	129.41	5	495	0	0	0	0	0
1959	652.57	3.8	5	495	0	0	0	0	0
1960	489.81	3.99	5	495	0	0	0	0	0
1961	1306.84	71.74	3	297	0	0	0	0	0
1962	1307.62	157.78	3	297	0	0	0	0	0
1963	1635.55	147.34	3	297	0	0	0	0	0
1964	1636.55	83.43	3	297	0	0	0	0	0
1965	1473.77	92.87	2	198	0	0	0	0	0
1966	1310.81	76.17	2	198	0	0	0	0	0
1967	1639.55	76.99	2	198	0	0	0	0	0
1968	1640.55	36.39	3	297	0	0	0	0	0
1969	1641.55	40.85	3	297	0	0	0	0	0
1970	1642.55	44.55	3	297	0	0	0	0	0
1971	1643.55	44.64	2	198	0	0	0	0	0
1972	1644.55	48.21	2	198	0	0	0	0	0
1973	1645.55	115.43	2	198	0	0	0	0	0
1974	1646.53	130.42	2	198	0	0	0	0	0
1975	1647.55	59.71	3	297	0	0	0	0	0
1976	1648.55	12.05	3	297	0	0	0	0	0
1977	1649.55	43.07	3	297	0	0	0	0	0
1978	1650.55	9.71	3	297	0	0	0	0	0
1979	1651.55	26.26	3	297	0	0	0	0	0
1980	1652.55	5.08	3	297	0	0	0	0	0
1981	1653.55	8.53	3	297	0	0	0	0	0
1982	1654.4	8.51	3	297	0	0	0	0	0
1983	1655.25	13.47	4	396	0	0	0	0	0
1984	1656.13	52.7	3	297	0	0	0	0	0
1985	1657.55	30	3	297	0	0	0	0	0
1986	1658.55	33.13	3	297	0	0	0	0	0
1987	1659.55	51.85	3	297	0	0	0	0	0
1988	1494.45	53.91	4	396	0	0	0	0	0
1989	996.89	39.8	2	198	0	0	0	0	0
1990	1496.28	56.54	2	198	0	0	0	0	0
1991	1663.55	14.5	3	297	0	0	0	0	0
1992	1664.55	13.16	3	297	0	0	0	0	0
1993	1665.55	9.82	3	297	0	0	0	0	0
1994	1666.55	55.62	3	297	0	0	0	0	0
1995	1667.55	20.1	3	297	0	0	0	0	0
1996	1668.55	53.36	3	297	0	0	0	0	0
1997	1669.55	39.12	3	297	0	0	0	0	0
1998	1670.55	59.63	3	297	0	0	0	0	0
1999	1671.55	36.19	3	297	0	0	0	0	0
2000	1977.06	50.72	3	297	0	0	0	0	0
2001	1977.84	132.67	4	396	0	0	0	0	0
2002	1978.62	103.33	4	396	0	0	0	0	0
2003	1979.4	61.15	3	297	0	0	0	0	0
2004	1980.18	47.56	4	396	0	0	0	0	0
2005	1980.96	116.69	4	396	0	0	0	0	0
2006	1981.74	98.03	3	297	0	0	0	0	0
2007	1982.52	64.62	3	297	0	0	0	0	0
2008	1983.3	71.17	4	396	0	0	0	0	0
2009	1984.08	50.98	4	396	0	0	0	0	0
2010	1984.86	76.79	4	396	0	0	0	0	0
2011	1985.64	41.8	3	297	0	0	0	0	0
2012	1986.42	47.11	3	297	0	0	0	0	0
2013	1987.2	48.6	3	297	0	0	0	0	0
2014	1987.98	49.4	3	297	0	0	0	0	0
2015	1988.76	38.1	3	297	0	0	0	0	0
2016	1989.54	35.64	3	297	0	0	0	0	0
2017	1990.32	33.21	2	198	0	0	0	0	0
2018	1991.1	31.8	2	198	0	0	0	0	0
2019	1991.88	33.6	2	198	0	0	0	0	0
2020	1992.66	32.78	2	198	0	0	0	0	0
2021	1993.44	34.15	3	297	0	0	0	0	0
2022	1994.22	33.79	3	297	0	0	0	0	0
2023	1995	42.4	3	297	0	0	0	0	0
2024	1995.78	41.44	3	297	0	0	0	0	0
2025	1996.56	42.56	4	396	0	0	0	0	0
2026	1997.34	47.5	4	396	0	0	0	0	0
2027	1998.12	51.69	3	297	0	0	0	0	0
2028	1998.9	53.64	3	297	0	0	0	0	0
2029	1999.68	54.8	4	396	0	0	0	0	0
2030	2000.46	55.4	3	297	0	0	0	0	0
2031	2001.24	67.65	3	297	0	0	0	0	0
2032	2002.02	11.49	3	297	0	0	0	0	0
2033	2002.8	117.33	2	198	0	0	0	0	0
2034	2003.58	127.48	3	297	0	0	0	0	0
2035	2004.36	67.14	3	297	0	0	0	0	0
2036	2005.14	38.71	3	297	0	0	0	0	0
2037	2005.92	21.85	4	396	0	0	0	0	0
2038	2006.7	17.89	3	297	0	0	0	0	0
2039	2007.48	83.54	2	198	0	0	0	0	0
2040	2008.26	42.11	3	297	0	0	0	0	0
2041	2009.04	14.87	3	297	0	0	0	0	0
2042	2009.82	8.75	2	198	0	0	0	0	0
2043	2010.6	3.94	2	198	0	0	0	0	0
2044	2011.38	69.7	3	297	0	0	0	0	0
2045	2012.16	23.5	2	198	0	0	0	0	0
2046	2012.94	16.8	2	198	0	0	0	0	0
2047	2013.72	29.38	3	297	0	0	0	0	0
2048	2014.5	65.64	4	396	0	0	0	0	0
2049	2015.28	78.02	4	396	0	0	0	0	0
2050	2016.06	49.44	5	495	0	0	0	0	0
2051	2016.84	25.27	6	594	0	0	0	0	0
2052	2017.62	23.21	6	594	0	0	0	0	0
2053	2018.4	16.28	6	594	0	0	0	0	0
2054	2019.18	26.66	5	495	0	0	0	0	0
2055	2019.96	26.49	5	495	0	0	0	0	0
2056	2020.74	18.46	5	495	0	0	0	0	0
2057	2021.52	16.73	5	495	0	0	0	0	0
2058	2022.3	19.99	4	396	0	0	0	0	0
2059	2023.08	36.42	4	396	0	0	0	0	0
2060	2023.86	29.43	4	396	0	0	0	0	0
2061	2024.64	40.47	3	297	0	0	0	0	0
2062	2025.42	37.95	4	396	0	0	0	0	0
2063	2026.2	18.6	4	396	0	0	0	0	0
2064	2026.98	28.69	4	396	0	0	0	0	0
2065	2027.76	83.1	3	297	0	0	0	0	0
2066	2028.54	37.48	2	198	0	0	0	0	0
2067	2029.32	100.94	3	297	0	0	0	0	0
2068	2030.1	39.17	4	396	0	0	0	0	0
2069	2030.88	16.77	4	396	0	0	0	0	0
2070	2031.66	61.14	3	297	0	0	0	0	0
2071	2032.44	48.81	4	396	0	0	0	0	0
2072	2033.22	103.27	3	297	0	0	0	0	0
2073	2034	35.1	2	198	0	0	0	0	0
2074	2034.78	17.81	2	198	0	0	0	0	0
2075	2035.56	29.29	2	198	0	0	0	0	0
2076	2036.34	47.6	3	297	0	0	0	0	0
2077	2037.12	15.81	2	198	0	0	0	0	0
2078	2037.9	23.5	2	198	0	0	0	0	0
2079	2038.68	24.6	3	297	0	0	0	0	0
2080	2039.46	26.04	4	396	0	0	0	0	0
2081	2040.24	12.06	4	396	0	0	0	0	0
2082	2041.02	19.24	6	594	0	0	0	0	0
2083	2041.8	32.08	5	495	0	0	0	0	0
2084	2042.58	41.34	5	495	0	0	0	0	0
2085	2043.36	46.04	5	495	0	0	0	0	0
2086	2044.14	31.96	4	396	0	0	0	0	0
2087	2044.92	31.7	5	495	0	0	0	0	0
2088	2045.7	23.86	4	396	0	0	0	0	0
2089	2046.48	25.94	5	495	0	0	0	0	0
2090	2047.26	24.85	5	495	0	0	0	0	0
2091	2048.04	19.13	5	495	0	0	0	0	0
2092	2048.82	19.19	6	594	0	0	0	0	0
2093	2049.6	24.64	6	594	0	0	0	0	0
2094	2050.38	15.7	6	594	0	0	0	0	0
2095	2051.16	17.33	6	594	0	0	0	0	0
2096	2051.94	18.16	6	594	0	0	0	0	0
2097	2052.72	33.39	5	495	0	0	0	0	0
2098	2053.5	36.39	6	594	0	0	0	0	0
2099	2054.28	33.73	6	594	0	0	0	0	0
2100	2055.06	16.76	6	594	0	0	0	0	0
2101	2055.84	34.54	5	495	0	0	0	0	0
2102	2056.62	63.77	4	396	0	0	0	0	0
2103	2057.4	77.44	4	396	0	0	0	0	0
2104	2058.18	54.14	6	594	0	0	0	0	0
2105	2058.96	36.63	7	693	0	0	0	0	0
2106	2059.74	59.74	5	495	0	0	0	0	0
2107	2060.52	163.81	4	396	0	0	0	0	0
2108	2061.3	147.86	4	396	0	0	0	0	0
2109	2062.08	13.33	5	495	0	0	0	0	0
2110	2062.86	82.38	4	396	0	0	0	0	0
2111	2063.64	56.05	5	495	0	0	0	0	0
2112	2064.42	90.54	5	495	0	0	0	0	0
2113	2065.2	57.29	6	594	0	0	0	0	0
2114	2065.98	56.03	6	594	0	0	0	0	0
2115	2066.76	43.92	5	495	0	0	0	0	0
2116	2067.54	88.38	5	495	0	0	0	0	0
2117	2068.32	103.9	4	396	0	0	0	0	0
