Depth	TVD	ROP	WOB	RPM   Torque    SPP	GPM   Temp IN Temp Out				
1974	1956.78	112.6	5.36	162	9	2832	815	113	146
1975	1957.56	59.71	4.08	162	9	2838	820	113	146
1976	1958.34	22.6	6.32	160	8	2821	820	113	147
1977	1959.12	43.07	2.35	160	8	2825	820	113	147
1978	1959.9	15.6	4.36	159	7	2878	820	113	147
1979	1960.68	26.26	6.32	159	7	2901	820	113	147
1980	1961.46	5.08	5.32	157	6	2864	820	113	147
1981	1962.24	8.53	8.55	142	6	2840	816	113	147
1982	1963.02	8.51	5.36	78	4	2795	800	113	147
1983	1963.8	13.47	4.36	157	8	2808	801	113	147
1984	1964.58	52.7	5.59	154	8	2799	792	113	147
1985	1965.36	30	5.35	156	8	2799	788	113	147
1986	1966.14	33.13	4.11	156	9	2862	803	113	147
1987	1966.92	51.85	3.83	156	8	2866	805	113	147
1988	1967.7	53.91	3.49	139	8	2577	723	113	147
1989	1968.48	39.8	4.23	142	5	2569	789	113	147
1990	1969.26	56.54	5.36	145	6	2587	721	113	147
1991	1970.04	14.5	2.14	158	8	2867	802	113	147
1992	1970.82	13.16	2.36	159	8	2877	802	113	147
1993	1971.6	9.82	2.61	158	8	2772	793	113	147
1994	1972.38	55.62	5.03	158	8	2795	793	113	147
1995	1973.16	20.1	4.5	157	8	2822	800	113	147
1996	1973.94	53.36	3.63	157	9	2808	800	113	147
1997	1974.72	39.12	5.95	158	9	2811	798	113	147
1998	1975.5	59.63	6.67	157	6	2817	800	113	147
1999	1976.28	36.19	7.25	157	6	2889	801	113	147
2000	1977.06	50.72	5.09	157	6	2893	801	113	147
2001	1977.84	132.67	6.54	157	7	2892	803	113	147
2002	1978.62	103.33	4.76	140	6	2604	726	113	147
2003	1979.4	61.15	6.56	156	6	2901	807	113	147
2004	1980.18	47.56	4.59	124	6	2321	646	113	147
2005	1980.96	116.69	3.48	157	5	2911	813	113	147
2006	1981.74	98.03	5.6	156	6	2902	818	113	147
2007	1982.52	64.62	7.39	157	5	2920	817	113	147
2008	1983.3	71.17	6.74	140	5	2629	737	113	147
2009	1984.08	50.98	4.95	141	4	2625	737	113	147
2010	1984.86	76.79	6.26	156	4	2930	816	113	147
2011	1985.64	58.08	6.56	140	10	2639	736	113	147
2012	1986.42	121.31	8.86	142	7	2739	737	113	147
2013	1987.2	126.25	10.85	157	10	3030	817	113	147
2014	1987.98	47.11	12.04	157	11	3014	818	114	147
2015	1988.76	137.54	7.32	141	10	2725	736	114	147
2016	1989.54	102.62	10.98	140	10	2721	738	114	147
2017	1990.32	85.94	11.11	156	11	2985	818	114	147
2018	1991.1	134.89	8.1	126	9	2306	643	114	147
2019	1991.88	139.85	5.69	129	7	2293	625	114	148
2020	1992.66	80.45	8.98	159	10	2863	782	114	148
2021	1993.44	45.29	7.63	158	9	2863	782	114	148
2022	1994.22	32.18	5.56	140	8	2581	703	114	148
2023	1995	52.5	5.47	125	8	2295	625	115	148
2024	1995.78	41.44	4.68	125	7	2295	625	115	148
2025	1996.56	44.3	3.9	130	5	2307	625	115	148
2026	1997.34	36.4	4.1	145	3	2739	737	115	148
2027	1998.12	40.9	7.3	150	5	2639	782	115	148
2028	1998.9	90.3	9.76	157	8	2873	782	115	148
2029	1999.68	99.12	9.25	156	8	2869	782	115	148
2030	2000.46	54.9	9.01	140	8	2594	703	115	148
2031	2001.24	67.65	10.7	156	8	2873	782	115	148
2032	2002.02	11.49	7.15	156	8	2849	782	116	148
2033	2002.8	117.33	2.56	125	6	2285	625	116	148
2034	2003.58	127.48	6.98	141	7	2568	703	116	149
2035	2004.36	67.14	7.76	140	8	2572	703	116	149
2036	2005.14	38.71	9.04	156	9	2858	782	116	149
2037	2005.92	21.85	7.52	156	8	2848	782	116	149
2038	2006.7	17.89	4.38	156	8	2849	783	116	149
2039	2007.48	83.54	7.31	146	7	2851	784	116	149
2040	2008.26	42.11	3.62	156	8	2857	787	116	149
2041	2009.04	14.87	7.28	156	9	2839	788	116	149
2042	2009.82	8.75	6.23	125	7	2273	629	116	149
2043	2010.6	3.94	3.43	94	5	1711	472	116	149
2044	2011.38	69.7	6.81	109	6	1996	550	116	149
2045	2012.16	15.6	5.72	31	1	572	159	116	149
2046	2012.94	12.8	4.23	15	1	286	79	117	149
2047	2013.72	29.38	4.96	140	8	2581	718	117	149
2048	2014.5	65.64	4.57	157	8	2878	802	117	149
2049	2015.28	78.02	6.39	141	7	2590	721	117	149
2050	2016.06	49.44	8.28	156	9	2866	802	117	149
2051	2016.84	25.27	6.78	155	10	2867	801	117	149
2052	2017.62	23.21	7.51	155	10	2858	802	117	149
2053	2018.4	16.28	6.12	154	11	2845	802	118	149
2054	2019.18	26.66	5.38	155	10	2836	801	118	149
2055	2019.96	26.49	6.06	155	9	2846	801	118	149
2056	2020.74	18.46	6.82	155	8	2856	802	118	149
2057	2021.52	16.73	7.21	156	8	2852	802	118	149
2058	2022.3	19.99	5.86	155	9	2868	802	118	149
2059	2023.08	36.42	6.54	155	9	2871	802	119	149
2060	2023.86	29.43	6.68	139	8	2575	721	119	149
2061	2024.64	40.47	5.44	140	8	2585	721	119	149
2062	2025.42	37.95	9.05	155	9	2875	802	119	149
2063	2026.2	18.6	6.36	156	9	2866	802	119	149
2064	2026.98	28.69	9.06	155	10	2869	802	119	149
2065	2027.76	83.1	8.88	139	8	2587	721	119	149
2066	2028.54	37.48	5.52	138	9	2581	721	119	149
2067	2029.32	100.94	7.1	154	9	2873	802	119	149
2068	2030.1	39.17	10.4	139	9	2585	721	119	149
2069	2030.88	16.77	8.24	140	7	2582	730	119	149
2070	2031.66	61.14	6.8	154	9	2863	814	119	150
2071	2032.44	48.81	10.1	155	9	2865	817	119	150
2072	2033.22	103.27	19.71	158	9	2848	815	119	150
2073	2034	35.1	19.61	154	9	2861	817	120	150
2074	2034.78	17.81	17.33	152	9	2844	817	120	150
2075	2035.56	29.29	17.38	152	9	2825	817	120	150
2076	2036.34	47.6	17.72	136	8	2551	735	120	150
2077	2037.12	15.81	10.12	155	5	1418	408	120	150
2078	2037.9	14.9	9.2	140	7	2861	817	120	150
2079	2038.68	9.43	8.97	154	9	1130	326	121	150
2080	2039.46	26.04	16.05	151	8	2840	817	121	150
2081	2040.24	12.06	17.32	151	8	2838	817	121	150
2082	2041.02	19.24	17.36	151	8	2836	817	121	150
2083	2041.8	32.08	17.89	151	9	2840	817	121	150
2084	2042.58	41.34	18.21	150	7	2845	817	121	150
2085	2043.36	46.04	19.21	150	6	2853	817	122	150
2086	2044.14	31.96	20.56	151	8	2853	817	122	150
2087	2044.92	31.7	18.71	151	8	2856	817	122	150
2088	2045.7	23.86	16.38	152	9	2852	817	122	150
2089	2046.48	25.94	17.89	151	6	2854	817	122	150
2090	2047.26	24.85	18.57	151	5	2857	817	122	150
2091	2048.04	19.13	19.04	151	5	2849	817	122	150
2092	2048.82	19.19	18.74	152	9	2846	817	122	150
2093	2049.6	24.64	17.02	151	7	2849	817	122	150
2094	2050.38	15.7	17.88	152	5	2846	817	122	150
2095	2051.16	17.33	17.11	152	9	2835	817	122	150
2096	2051.94	18.16	15.62	137	8	2554	735	122	150
2097	2052.72	33.39	13.85	153	9	2775	817	122	150
2098	2053.5	36.39	17.66	153	9	2764	817	122	150
2099	2054.28	33.73	14.13	152	8	2772	817	122	150
2100	2055.06	16.76	15.89	149	9	2787	817	122	150
2101	2055.84	34.54	17.34	133	9	2510	735	122	150
2102	2056.62	63.77	23.1	145	6	2771	817	122	150
2103	2057.4	77.44	19.84	130	6	2512	735	122	150
2104	2058.18	54.14	21.15	147	4	2770	817	122	150
2105	2058.96	36.63	19.97	146	5	2906	826	122	150
2106	2059.74	59.74	16.16	101	9	2219	604	123	150
2107	2060.52	103.81	19.84	130	6	2866	776	123	150
2108	2061.3	107.86	18.86	116	4	2553	690	123	150
2109	2062.08	13.33	15.39	102	8	2240	603	123	150
2110	2062.86	82.38	23.15	130	5	2868	776	123	150
2111	2063.64	56.05	22.34	131	6	2869	776	123	150
2112	2064.42	90.54	22.15	130	6	2864	776	123	150
2113	2065.2	57.29	10.34	144	8	3170	862	123	150
2114	2065.98	56.03	2.65	146	7	3181	863	123	150
2115	2066.76	43.92	2.14	130	5	2870	874	123	150
2116	2067.54	88.38	7.28	114	6	2541	693	124	150
2117	2068.32	103.9	7.86	119	5	2534	693	124	150
2118	2069.1	50.74	10.32	151	8	3174	867	124	150
2119	2069.88	38.82	9.5	135	8	2863	780	124	150
2120	2070.66	46.92	5.63	151	7	3187	868	124	150
2121	2071.44	27.83	7.47	152	5	3176	867	124	150
2122	2072.22	38.12	5.3	136	5	2877	780	124	150
2123	2073	31.07	6.64	151	6	3191	867	125	150
2124	2073.78	42.9	8.35	135	4	2875	781	125	150
2125	2074.56	36.54	7.14	151	4	3172	861	125	150
2126	2075.34	28.21	12.12	153	6	3134	844	125	150
2127	2076.12	32.21	14.02	152	8	3137	844	125	150
2128	2076.9	37.89	11.52	151	6	3121	844	125	150
2129	2077.68	32.32	10.74	151	5	3118	842	125	150
2130	2078.46	28.48	10.3	135	7	2813	757	125	150
2131	2079.24	29.28	11.37	152	6	3114	842	125	150
2132	2080.02	35.46	10.5	152	5	3100	842	125	150
2133	2080.8	31.38	13.66	153	9	3108	842	125	150
2134	2081.58	26.78	9.61	153	9	3107	842	125	150
2135	2082.36	21.16	12.18	153	9	3106	842	125	150
2136	2083.14	25.63	11.3	153	9	3100	842	125	150
2137	2083.92	93.46	12.92	152	8	3101	842	125	150
2138	2084.7	27.94	10.46	122	8	2479	673	125	150
2139	2085.48	34.27	11.91	137	8	2792	757	125	150
2140	2086.26	22.66	10.93	152	7	3100	842	125	150
2141	2087.04	61.64	13.06	153	8	3104	842	125	150
2142	2087.82	25.67	11.66	153	9	3104	842	125	150
2143	2088.6	30.85	11.89	153	9	3101	842	125	150
2144	2089.38	48.37	15.47	152	9	3090	842	125	150
2145	2090.16	89.95	9.07	108	7	2163	596	125	150
2146	2090.94	102.39	12.61	139	9	2779	774	125	150
2147	2091.72	72.06	12.31	123	7	2461	688	125	150
2148	2092.5	43.87	14.18	153	9	3070	860	125	150
2149	2093.28	47.87	12.57	153	8	3077	860	125	150
2150	2094.06	55.91	16.22	153	5	3080	860	125	150
2151	2094.84	27.33	9.36	153	7	3086	860	125	150
2152	2095.62	29.9	11.85	152	7	3092	860	125	150
2153	2096.4	29.66	11.82	153	7	3079	860	125	150
2154	2097.18	35.86	8.86	139	9	2837	778	126	150
2155	2097.96	43.54	10.74	154	8	3159	865	126	150
2156	2098.74	17.62	8.14	154	9	3160	865	126	150
2157	2099.52	37.47	8.63	153	7	3160	865	126	150
2158	2100.3	40.26	11.59	152	8	3165	865	126	150
2159	2101.08	70.14	14.68	152	8	3174	865	126	150
2160	2101.86	51.73	9.09	153	9	3203	864	126	150
2161	2102.64	99.93	7.37	153	9	3249	863	126	150
2162	2103.42	60.35	6.02	155	6	3269	802	126	150
2163	2104.2	62.38	5.36	155	7	3258	802	126	150
2164	2104.98	59.87	4.26	156	8	3256	801	126	150
2165	2105.76	56.32	3.36	157	5	3125	800	126	150
2166	2106.54	63.57	4.36	152	5	3125	801	126	150
2167	2107.32	64.28	4.23	152	6	3260	803	126	150
2168	2108.1	52.3	11.55	153	6	3260	863	127	150
2169	2108.88	46.53	10.7	153	6	3268	863	127	150
2170	2109.66	78.84	5.83	153	6	3234	862	127	150
2171	2098.9	129.66	6.67	123	8	2560	690	126	151
2172	2099.51	120.15	2.22	154	10	3156	856	126	151
2173	2100.1	130.34	2.96	111	6	1934	561	126	151
2174	2100.69	109.15	9.5	157	11	2766	802	126	151
2175	2101.28	101.79	9.68	121	10	2221	641	126	151
2176	2101.87	78.26	8.47	151	12	2771	801	126	150
2177	2102.46	112.63	5.21	153	12	2770	801	126	150
2178	2103.05	57.4	4.42	153	12	2766	801	126	150
2179	2103.64	64.08	5.01	138	9	2484	721	126	150
2180	2104.23	55.06	12.11	153	12	2782	801	126	150
2181	2104.82	26.99	13.54	153	11	2795	801	126	149
2182	2105.41	25.63	11.02	153	10	3183	845	126	149
2183	2106	121.58	5.48	137	10	2806	750	126	149
2184	2106.59	136.87	8.57	121	10	2486	667	126	149
2185	2107.18	18.89	6.49	120	7	2459	759	126	149
2186	2107.78	18.89	6.32	120	6	2658	763	126	149
2187	2108.37	32.48	2.89	150	5	2569	255	126	149
2188	2108.96	23.29	11.36	150	12	3047	853	126	149
2189	2109.55	31.86	5.34	121	9	2441	682	126	149
2190	2110.14	20.07	7.59	151	11	3042	853	126	149
2191	2110.73	25.89	11.45	152	11	3051	853	126	149
2192	2111.32	13.58	10.06	136	10	2742	767	126	149
2193	2111.91	95.72	8.39	121	9	2441	682	126	149
2194	2112.5	25.78	9.45	151	11	3048	853	126	148
2195	2113.09	87.78	7.52	136	10	2742	767	126	148
2196	2113.68	32.91	8.91	136	10	2745	767	126	148
2197	2114.27	20.74	8.79	136	10	2749	767	126	148
2198	2114.86	61.94	9.11	135	11	2754	767	126	148
2199	2115.45	61.12	3.11	121	8	2441	682	126	148
2200	2116.02	186.18	3.62	137	8	2747	767	126	148
2201	2116.57	108.76	5.57	121	9	2445	682	126	148
2202	2117.13	59	8.84	136	10	2757	767	126	148
2203	2117.68	53.34	8.61	152	10	3076	853	126	148
2204	2118.23	47.32	8.26	137	9	2777	767	126	148
2205	2118.78	35.32	8.94	137	9	2756	767	126	148
2206	2119.33	16.84	10.02	152	10	3066	853	126	148
2207	2119.88	178.69	7.85	137	9	2748	767	126	148
2208	2120.43	51.08	6.52	121	8	2440	682	126	148
2209	2120.98	47	9.37	152	10	3113	853	126	148
2210	2121.53	35.08	6.06	153	9	3071	853	126	148
2211	2122.08	10.21	4.59	153	9	3059	853	126	148
2212	2122.64	18.77	6.84	154	9	3054	848	126	147
2213	2123.19	43.24	7.83	155	11	3068	842	126	147
2214	2123.74	79.64	10.44	154	13	3119	840	126	147
2215	2124.29	65.68	8.19	138	12	2796	756	126	147
2216	2124.84	117.76	8.9	151	13	3097	840	126	147
2217	2125.39	60.28	11.13	150	12	3101	840	126	147
2218	2125.94	87.45	8.16	119	11	2477	672	126	147
2219	2126.49	51.1	11.44	136	10	2789	756	126	147
2220	2127.04	46.75	10.3	152	11	3111	840	126	147
2221	2127.59	50.29	11.34	137	9	2786	756	126	147
2222	2128.15	73.73	10.99	121	9	2482	672	126	147
2223	2128.7	111.66	9.21	138	8	2785	756	126	147
2224	2129.25	44.98	8.33	153	9	3102	840	126	147
2225	2129.8	55.41	8.82	153	9	3119	840	126	147
2226	2130.35	55	7.37	152	10	3128	840	126	147
2227	2130.9	35.51	8.97	152	11	3134	840	126	147
2228	2131.45	35.47	9.49	153	10	3138	840	126	147
2229	2131.98	38.48	12.86	152	12	3119	840	126	147
2230	2132.48	49.49	7.17	152	10	3109	840	126	147
2231	2132.98	58.48	4.43	107	6	2165	588	126	147
2232	2133.48	118.39	3.98	154	9	3090	840	126	147
2233	2133.98	73.02	5.43	154	9	3081	840	126	147
2234	2134.48	67.96	7.09	152	11	3076	840	126	147
2235	2134.98	58.17	9.62	153	10	3077	841	126	147
2236	2135.48	30.58	9.53	153	10	3080	840	126	147
2237	2135.98	58.38	12.16	152	11	3092	840	126	147
2238	2136.49	51.6	12.27	151	11	3116	840	126	147
2239	2136.99	45.25	10.04	146	10	3113	838	126	147
2240	2137.49	20.81	4.43	139	8	2843	745	126	147
2241	2137.99	90.78	5.02	154	10	3166	822	126	147
2242	2138.49	60.55	9.21	153	11	3161	825	126	147
2243	2138.99	69.86	7.65	153	12	3144	822	125	147
2244	2139.49	97.79	6.51	153	11	3160	825	125	147
2245	2139.99	108.36	8.04	137	11	2840	741	125	147
2246	2140.49	100.16	8.21	153	11	3149	825	125	147
2247	2141	91.67	8.4	152	12	3156	823	125	147
2248	2141.5	125.57	7.5	121	10	2527	657	125	147
2249	2142	58.47	6.36	137	11	2835	739	125	147
2250	2142.5	79.5	6.38	137	11	2833	739	125	147
2251	2143	87.47	7.77	151	13	3140	822	125	147
2252	2143.5	91.61	7.63	136	11	2823	739	125	147
2253	2144	63.09	7.43	152	12	3142	822	125	147
2254	2144.5	130.15	7.52	137	10	2826	739	125	147
2255	2145	83.04	5.14	137	10	2823	739	125	147
2256	2145.5	74.52	6.38	107	8	2197	575	125	147
2257	2145.98	123.22	7.1	153	11	3143	822	125	147
2258	2146.44	75.03	6.65	153	11	3147	831	125	147
2259	2146.89	125.75	6.65	154	10	3141	836	125	147
2260	2147.35	77.91	9.35	153	11	3125	840	125	147
2261	2147.8	71.86	7.52	138	10	2798	754	125	147
2262	2148.26	69.82	7.78	123	8	2458	672	125	147
2263	2148.71	102.08	7.23	153	11	3127	840	125	147
2264	2149.17	103.89	4.89	122	9	2515	672	125	147
2265	2149.62	139.62	4.04	123	7	1887	504	125	147
2266	2150.08	116.98	5.84	135	10	2804	756	125	147
2267	2150.53	124.34	5.28	146	9	3082	834	125	147
2268	2150.99	117.12	6.19	147	11	3049	824	125	147
2269	2151.44	108.62	11.38	145	12	3041	820	125	147
2270	2151.9	103.41	4.18	138	9	2785	756	125	147
2271	2152.35	43.78	6.13	145	11	3010	820	124	147
2272	2152.81	45.24	7.4	143	13	3007	820	124	147
2273	2153.26	35.9	8.45	130	11	2710	738	124	147
2274	2153.72	43.98	10.72	144	12	2991	820	124	147
2275	2154.17	56.3	8.02	144	12	3023	820	124	147
2276	2154.63	56.9	7.04	145	12	3054	820	124	147
2277	2155.08	80.2	6.12	145	11	3069	820	123	147
2278	2155.54	35.76	9.43	144	13	3033	820	123	147
2279	2155.99	38.11	5.72	130	11	2765	738	123	147
2280	2156.45	77.14	6.74	129	12	2727	738	123	147
2281	2156.9	37.49	9.16	130	11	2733	738	123	147
2282	2157.36	40.08	6.41	144	13	3034	820	123	147
2283	2157.81	26.73	7.66	130	11	2738	738	123	147
2284	2158.27	85.6	6.01	144	13	3032	820	124	147
2285	2158.73	47.37	6.91	131	9	2729	738	124	147
2286	2159.16	64.71	6.32	145	11	3025	820	124	147
2287	2159.57	40.74	9.21	145	11	3033	823	124	147
2288	2159.98	55.06	6.39	146	10	3003	835	124	147
2289	2160.39	67.89	9.47	146	10	2988	837	124	148
2290	2160.8	36.55	2.92	146	10	2989	837	124	148
2291	2161.22	11.46	6.84	132	9	2701	753	124	148
2292	2161.63	64.54	5.61	132	9	2712	753	124	148
2293	2162.04	27.02	5.09	146	10	3009	837	124	148
2294	2162.45	52.83	4.1	145	11	3000	837	124	148
2295	2162.86	31.82	6	146	10	3009	837	124	148
2296	2163.28	31.25	3.67	146	10	2990	837	124	148
2297	2163.69	43.17	3.83	143	10	3020	837	124	148
2298	2164.1	22.76	4.71	121	9	2536	672	124	148
2299	2164.51	51	5.59	157	12	3248	850	124	148
2300	2164.92	28.73	4.9	156	11	3223	859	124	148
2301	2165.33	19.84	3.31	155	11	3224	859	124	148
2302	2165.75	32.87	5.55	155	12	3204	859	124	148
2303	2166.16	66.93	2.85	155	11	3190	859	124	148
2304	2166.57	6.31	2.41	155	10	3203	858	124	148
2305	2166.98	22.29	2.74	155	11	3183	858	124	148
2306	2167.39	15.69	2.67	155	10	3169	841	124	148
2307	2167.81	24.08	3.45	155	12	3193	841	124	148
2308	2168.22	14.7	1.68	155	11	3180	841	124	148
2309	2168.63	22.32	4.37	155	12	3216	842	124	149
2310	2169.04	19.71	2.45	153	13	3198	844	124	149
2311	2169.45	26.37	5.14	155	11	3202	851	124	149
2312	2169.86	24.01	3.62	156	11	3205	859	124	149
2313	2170.25	16.88	3.46	155	11	3207	859	124	149
2314	2170.62	26.72	4.33	155	12	3204	860	124	149
2315	2170.99	15.33	2.27	155	10	3183	860	124	149
2316	2171.35	11.71	2.71	155	10	3186	860	124	149
2317	2171.72	17.28	4.1	157	11	3177	859	124	149
2318	2172.09	33.69	2.74	159	12	3157	858	124	150
2319	2172.45	16.02	6.18	158	12	3151	858	124	150
2320	2172.82	15.13	1.89	158	12	3149	858	124	150
2321	2173.19	13.41	4.51	157	12	3170	858	124	150
2322	2173.55	15.11	3.9	142	11	3149	856	124	150
2323	2173.92	15.9	3.45	153	12	3191	859	124	150
2324	2174.29	16.68	5.25	153	12	3192	860	124	150
2325	2174.65	8.55	3.63	137	10	2869	768	124	150
2326	2175.02	22.13	2.14	151	12	3245	850	124	150
2327	2175.39	9.2	2.56	152	12	3212	850	124	150
2328	2175.76	18.58	6.09	152	12	3255	849	124	151
2329	2176.12	17.15	4.8	152	11	3224	849	124	151
2330	2176.49	21.41	2.39	152	11	3246	849	124	151
2331	2176.86	18.7	5.87	152	12	3229	849	124	151
2332	2177.22	21.67	6.27	152	12	3203	849	124	151
2333	2177.59	22.25	4.25	151	12	3240	849	124	151
2334	2177.96	22.17	7.99	151	13	3218	849	124	151
2335	2178.32	22.23	8.11	151	12	3211	850	124	151
2336	2178.69	13.63	6.75	152	12	3220	849	124	151
2337	2179.06	11.52	4.18	151	12	3235	850	124	151
2338	2179.42	14.49	3.59	151	12	3262	850	124	151
2339	2179.79	13.57	4.38	151	12	3243	850	124	152
2340	2180.16	24.26	7.35	135	11	2918	764	124	153
2341	2180.52	28.87	7.32	136	10	2940	761	124	153
2341	2180.52	28.87	7.32	136	10	2940	761	124	153
2342	2180.87	41.3	5.73	151	12	3229	842	124	153
2343	2181.18	32.23	7.13	136	11	2911	757	124	153
2344	2181.5	28.38	9.04	151	13	3263	842	124	153
2345	2181.82	34.09	4.08	150	14	3217	842	124	153
2346	2182.14	22.64	7.43	135	12	2905	757	124	153
2347	2182.46	42.01	8.27	150	13	3035	942	124	153
2348	2182.78	28.77	8.46	135	12	2904	766	124	153
2349	2183.1	21.7	4.44	147	12	3217	850	124	153
2350	2183.42	32.46	6.47	132	11	2941	765	124	154
2351	2183.74	20.25	3.58	116	9	2589	680	124	154
2352	2184.05	32.13	3.62	87	6	1948	506	124	154
2353	2184.37	42.2	2.62	73	5	1633	421	124	154
2354	2184.69	43.27	2.74	150	11	3268	836	124	154
2355	2185.01	20.59	3.24	157	12	3288	835	124	154
