********************************************************************************

Well:		Bilabri D3
Path:		Original Path
Hole:		Original Path Hole
Start:		262.00(m)
End:			841.00(m)
Date/Time:	Wednesday, October 11, 2006 /19:13:48
********************************************************************************


DEPTH                   TVD                     ROP_AVG                 GR1AX                   RACLX                   RPCHX                   TCDX                    
m                       m                       m/hr                    API                     ohm.m                   ohm.m                   degF                    

298.50                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
298.60                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
298.70                  -999.25                 -999.25                 10.5                    -999.25                 -999.25                 -999.25                 
298.80                  -999.25                 -999.25                 -999.25                 0.690                   0.246                   -999.25                 
298.90                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
299.00                  -999.25                 -999.25                 -999.25                 0.680                   0.257                   -999.25                 
299.10                  -999.25                 -999.25                 14.8                    -999.25                 -999.25                 -999.25                 
299.20                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
299.30                  -999.25                 -999.25                 -999.25                 0.736                   0.281                   -999.25                 
299.40                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
299.50                  -999.25                 -999.25                 18.3                    -999.25                 -999.25                 -999.25                 
299.60                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
299.70                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
299.80                  -999.25                 -999.25                 18.3                    0.783                   0.409                   -999.25                 
299.90                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
300.00                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
300.10                  -999.25                 -999.25                 18.3                    -999.25                 -999.25                 -999.25                 
300.20                  -999.25                 -999.25                 -999.25                 0.758                   0.297                   -999.25                 
300.30                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
300.40                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
300.50                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
300.60                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
300.70                  -999.25                 -999.25                 9.6                     0.566                   0.212                   -999.25                 
300.80                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
300.90                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
301.00                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
301.10                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
301.20                  -999.25                 -999.25                 8.3                     0.555                   0.202                   -999.25                 
301.30                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
301.40                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
301.50                  -999.25                 -999.25                 13.1                    0.624                   0.209                   -999.25                 
301.60                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
301.70                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
301.80                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
301.90                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
302.00                  -999.25                 -999.25                 9.2                     0.682                   0.229                   -999.25                 
302.10                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
302.20                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
302.30                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
302.40                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
302.50                  -999.25                 -999.25                 7.4                     0.536                   0.180                   -999.25                 
302.60                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
302.70                  -999.25                 -999.25                 -999.25                 0.494                   0.193                   -999.25                 
302.80                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
302.90                  -999.25                 -999.25                 6.6                     -999.25                 -999.25                 -999.25                 
303.00                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
303.10                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
303.20                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
303.30                  -999.25                 -999.25                 8.7                     0.570                   0.195                   -999.25                 
303.40                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
303.50                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
303.60                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
303.70                  -999.25                 -999.25                 18.8                    0.703                   0.347                   -999.25                 
303.80                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
303.90                  -999.25                 -999.25                 -999.25                 0.739                   0.396                   -999.25                 
304.00                  -999.25                 -999.25                 27.0                    -999.25                 -999.25                 -999.25                 
304.10                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
304.20                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
304.30                  -999.25                 -999.25                 -999.25                 0.776                   0.336                   -999.25                 
304.40                  -999.25                 -999.25                 23.6                    -999.25                 -999.25                 -999.25                 
304.50                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
304.60                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
304.70                  -999.25                 -999.25                 -999.25                 0.830                   0.351                   -999.25                 
304.80                  -999.25                 -999.25                 23.6                    -999.25                 -999.25                 -999.25                 
304.90                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
305.00                  -999.25                 -999.25                 -999.25                 0.864                   0.363                   -999.25                 
305.10                  -999.25                 -999.25                 27.5                    -999.25                 -999.25                 -999.25                 
305.20                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
305.30                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
305.40                  -999.25                 -999.25                 -999.25                 0.797                   0.284                   -999.25                 
305.50                  -999.25                 -999.25                 23.6                    -999.25                 -999.25                 -999.25                 
305.60                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
305.70                  305.71                  19.40                   -999.25                 0.718                   0.219                   -999.25                 
305.80                  305.80                  -999.25                 25.3                    -999.25                 -999.25                 -999.25                 
305.90                  305.90                  -999.25                 -999.25                 0.686                   0.207                   -999.25                 
306.00                  306.02                  22.50                   18.3                    -999.25                 -999.25                 -999.25                 
306.10                  306.10                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
306.20                  306.20                  -999.25                 -999.25                 0.519                   0.182                   -999.25                 
306.30                  306.30                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
306.40                  306.40                  -999.25                 12.2                    -999.25                 -999.25                 -999.25                 
306.50                  306.50                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
306.60                  306.63                  20.60                   -999.25                 0.297                   0.187                   -999.25                 
306.70                  306.70                  -999.25                 7.4                     -999.25                 -999.25                 -999.25                 
306.80                  306.80                  -999.25                 -999.25                 0.243                   0.174                   -999.25                 
306.90                  306.93                  26.44                   7.9                     0.233                   0.176                   86.3                    
307.00                  307.00                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
307.10                  307.10                  -999.25                 -999.25                 0.215                   0.191                   86.3                    
307.20                  307.24                  13.76                   7.0                     -999.25                 -999.25                 86.3                    
307.30                  307.30                  -999.25                 3.1                     -999.25                 -999.25                 86.3                    
307.40                  307.40                  -999.25                 -999.25                 0.197                   0.193                   86.3                    
307.50                  307.54                  12.04                   4.8                     -999.25                 -999.25                 86.3                    
307.60                  307.60                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
307.70                  307.70                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
307.80                  307.85                  10.20                   -999.25                 0.180                   0.191                   86.3                    
307.90                  307.90                  -999.25                 3.1                     -999.25                 -999.25                 86.3                    
308.00                  308.00                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
308.10                  308.10                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
308.20                  308.15                  9.53                    -999.25                 -999.25                 -999.25                 86.3                    
308.30                  308.30                  -999.25                 1.8                     0.173                   0.191                   86.3                    
308.40                  308.40                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
308.50                  308.46                  8.50                    -999.25                 -999.25                 -999.25                 86.3                    
308.60                  308.60                  -999.25                 -999.25                 0.171                   0.191                   86.3                    
308.70                  308.70                  -999.25                 1.3                     -999.25                 -999.25                 86.3                    
308.80                  308.76                  9.21                    -999.25                 -999.25                 -999.25                 86.3                    
308.90                  308.90                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
309.00                  309.00                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
309.10                  309.07                  10.72                   0.5                     0.177                   0.191                   86.3                    
309.20                  309.20                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
309.30                  309.30                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
309.40                  309.37                  10.25                   -999.25                 -999.25                 -999.25                 86.3                    
309.50                  309.50                  -999.25                 -999.25                 0.202                   0.195                   86.3                    
309.60                  309.60                  -999.25                 2.2                     -999.25                 -999.25                 86.3                    
309.70                  309.68                  9.76                    -999.25                 -999.25                 -999.25                 86.3                    
309.80                  309.80                  -999.25                 -999.25                 0.257                   0.229                   86.3                    
309.90                  309.90                  -999.25                 10.0                    -999.25                 -999.25                 86.3                    
310.00                  309.98                  9.99                    -999.25                 -999.25                 -999.25                 86.3                    
310.10                  310.10                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
310.20                  310.20                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
310.30                  310.29                  11.05                   -999.25                 0.407                   0.263                   86.3                    
310.40                  310.40                  -999.25                 18.3                    -999.25                 -999.25                 86.3                    
310.50                  310.50                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
310.60                  310.59                  9.72                    -999.25                 -999.25                 -999.25                 86.3                    
310.70                  310.70                  -999.25                 -999.25                 0.485                   0.269                   86.3                    
310.80                  310.80                  -999.25                 14.8                    -999.25                 -999.25                 86.3                    
310.90                  310.90                  9.40                    -999.25                 -999.25                 -999.25                 86.3                    
311.00                  311.00                  -999.25                 -999.25                 0.499                   0.266                   86.3                    
311.10                  311.10                  -999.25                 14.4                    -999.25                 -999.25                 86.3                    
311.20                  311.20                  8.95                    -999.25                 -999.25                 -999.25                 86.3                    
311.30                  311.30                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
311.40                  311.40                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
311.50                  311.51                  7.89                    13.5                    0.548                   0.297                   86.3                    
311.60                  311.60                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
311.70                  311.70                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
311.80                  311.81                  8.04                    -999.25                 -999.25                 -999.25                 86.3                    
311.90                  311.90                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
312.00                  312.00                  -999.25                 16.1                    0.658                   0.314                   86.3                    
312.10                  312.12                  8.15                    -999.25                 -999.25                 -999.25                 86.3                    
312.20                  312.20                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
312.30                  312.30                  -999.25                 16.1                    0.738                   0.347                   86.3                    
312.40                  312.42                  1.87                    -999.25                 -999.25                 -999.25                 86.3                    
312.50                  312.50                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
312.60                  312.60                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
312.70                  312.72                  5.42                    21.8                    0.877                   0.476                   86.3                    
312.80                  312.80                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
312.90                  312.90                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
313.00                  313.03                  7.85                    -999.25                 -999.25                 -999.25                 86.3                    
313.10                  313.10                  -999.25                 -999.25                 -999.25                 -999.25                 86.4                    
313.20                  313.20                  -999.25                 28.3                    0.975                   0.508                   86.7                    
313.30                  313.33                  10.45                   -999.25                 -999.25                 -999.25                 87.0                    
313.40                  313.40                  -999.25                 -999.25                 -999.25                 -999.25                 87.3                    
313.50                  313.50                  -999.25                 24.4                    0.999                   0.396                   87.5                    
313.60                  313.64                  10.15                   -999.25                 -999.25                 -999.25                 87.8                    
313.70                  313.70                  -999.25                 -999.25                 -999.25                 -999.25                 88.1                    
313.80                  313.80                  -999.25                 -999.25                 -999.25                 -999.25                 88.3                    
313.90                  313.94                  8.74                    46.2                    1.059                   0.769                   88.0                    
314.00                  314.00                  -999.25                 -999.25                 -999.25                 -999.25                 87.7                    
314.10                  314.10                  -999.25                 -999.25                 -999.25                 -999.25                 87.5                    
314.20                  314.25                  7.75                    -999.25                 -999.25                 -999.25                 87.2                    
314.30                  314.30                  -999.25                 -999.25                 1.174                   1.040                   86.9                    
314.40                  314.40                  -999.25                 59.3                    -999.25                 -999.25                 86.6                    
314.50                  314.50                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
314.60                  314.55                  7.17                    -999.25                 1.185                   1.084                   86.3                    
314.70                  314.70                  -999.25                 55.4                    -999.25                 -999.25                 86.3                    
314.80                  314.80                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
314.90                  314.86                  7.17                    -999.25                 1.266                   0.819                   86.3                    
315.00                  315.00                  -999.25                 44.9                    -999.25                 -999.25                 86.3                    
315.10                  315.10                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
315.20                  315.16                  7.21                    -999.25                 -999.25                 -999.25                 86.3                    
315.30                  315.30                  -999.25                 -999.25                 1.286                   1.084                   86.3                    
315.40                  315.40                  -999.25                 52.7                    -999.25                 -999.25                 86.3                    
315.50                  315.47                  7.15                    -999.25                 1.293                   1.095                   86.3                    
315.60                  315.60                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
315.70                  315.70                  -999.25                 57.5                    -999.25                 -999.25                 86.3                    
315.80                  315.77                  6.76                    -999.25                 1.286                   1.051                   86.3                    
315.90                  315.90                  -999.25                 -999.25                 -999.25                 -999.25                 85.9                    
316.00                  316.00                  -999.25                 50.6                    -999.25                 -999.25                 85.4                    
316.10                  316.08                  4.02                    -999.25                 1.278                   1.019                   84.9                    
316.20                  316.20                  -999.25                 -999.25                 1.275                   1.073                   84.5                    
316.30                  316.30                  -999.25                 52.3                    -999.25                 -999.25                 84.0                    
316.40                  316.38                  13.23                   53.6                    -999.25                 -999.25                 83.5                    
316.50                  316.50                  -999.25                 -999.25                 1.225                   1.141                   83.0                    
316.60                  316.60                  -999.25                 -999.25                 -999.25                 -999.25                 82.5                    
316.70                  316.69                  25.75                   45.8                    -999.25                 -999.25                 82.3                    
316.80                  316.80                  -999.25                 -999.25                 -999.25                 -999.25                 82.6                    
316.90                  316.90                  -999.25                 -999.25                 1.161                   0.854                   82.8                    
317.00                  316.99                  30.19                   41.0                    -999.25                 -999.25                 83.1                    
317.10                  317.10                  -999.25                 -999.25                 1.026                   0.802                   83.3                    
317.20                  317.20                  -999.25                 33.1                    -999.25                 -999.25                 83.6                    
317.30                  317.30                  13.77                   -999.25                 -999.25                 -999.25                 83.8                    
317.40                  317.40                  -999.25                 -999.25                 -999.25                 0.919                   84.0                    
317.50                  317.50                  -999.25                 -999.25                 0.900                   -999.25                 84.3                    
317.60                  317.60                  16.89                   16.6                    -999.25                 -999.25                 84.5                    
317.70                  317.70                  -999.25                 -999.25                 -999.25                 -999.25                 84.8                    
317.80                  317.80                  -999.25                 -999.25                 -999.25                 -999.25                 85.0                    
317.90                  317.91                  16.86                   -999.25                 -999.25                 -999.25                 85.3                    
318.00                  318.00                  -999.25                 -999.25                 -999.25                 -999.25                 85.5                    
318.10                  318.10                  -999.25                 -999.25                 -999.25                 -999.25                 85.8                    
318.20                  318.21                  16.92                   -999.25                 -999.25                 -999.25                 86.0                    
318.30                  318.30                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
318.40                  318.40                  -999.25                 41.4                    -999.25                 -999.25                 86.3                    
318.50                  318.52                  15.46                   -999.25                 -999.25                 -999.25                 86.3                    
318.60                  318.60                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
318.70                  318.70                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
318.80                  318.82                  13.81                   -999.25                 -999.25                 -999.25                 86.3                    
318.90                  318.90                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
319.00                  319.00                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
319.10                  319.13                  18.90                   -999.25                 -999.25                 -999.25                 86.3                    
319.20                  319.20                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
319.30                  319.30                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
319.40                  319.43                  19.11                   -999.25                 -999.25                 -999.25                 86.3                    
319.50                  319.50                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
319.60                  319.60                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
319.70                  319.74                  18.83                   -999.25                 -999.25                 -999.25                 86.3                    
319.80                  319.80                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
319.90                  319.90                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
320.00                  320.04                  12.90                   -999.25                 -999.25                 -999.25                 86.3                    
320.10                  320.10                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
320.20                  320.20                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
320.30                  320.34                  19.00                   -999.25                 -999.25                 -999.25                 86.3                    
320.40                  320.40                  -999.25                 14.8                    -999.25                 -999.25                 86.3                    
320.50                  320.50                  -999.25                 -999.25                 0.708                   0.351                   86.3                    
320.60                  320.65                  14.80                   -999.25                 -999.25                 -999.25                 86.3                    
320.70                  320.70                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
320.80                  320.80                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
320.90                  320.90                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
321.00                  320.95                  16.90                   -999.25                 -999.25                 -999.25                 86.3                    
321.10                  321.10                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
321.20                  321.20                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
321.30                  321.26                  3.38                    -999.25                 -999.25                 -999.25                 86.3                    
321.40                  321.40                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
321.50                  321.50                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
321.60                  321.56                  5.65                    -999.25                 -999.25                 -999.25                 86.3                    
321.70                  321.70                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
321.80                  321.80                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
321.90                  321.87                  6.70                    -999.25                 -999.25                 -999.25                 86.3                    
322.00                  322.00                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
322.10                  322.10                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
322.20                  322.17                  11.16                   -999.25                 -999.25                 -999.25                 86.3                    
322.30                  322.30                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
322.40                  322.40                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
322.50                  322.48                  11.48                   -999.25                 -999.25                 -999.25                 86.3                    
322.60                  322.60                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
322.70                  322.70                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
322.80                  322.78                  10.94                   -999.25                 0.710                   0.272                   86.3                    
322.90                  322.90                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
323.00                  323.00                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
323.10                  323.09                  11.50                   -999.25                 -999.25                 -999.25                 86.3                    
323.20                  323.20                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
323.30                  323.30                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
323.40                  323.39                  12.63                   -999.25                 -999.25                 -999.25                 86.3                    
323.50                  323.50                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
323.60                  323.60                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
323.70                  323.70                  13.18                   -999.25                 -999.25                 -999.25                 86.3                    
323.80                  323.80                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
323.90                  323.90                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
324.00                  324.00                  14.41                   10.9                    -999.25                 -999.25                 86.3                    
324.10                  324.10                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
324.20                  324.20                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
324.30                  324.31                  14.78                   -999.25                 -999.25                 -999.25                 86.3                    
324.40                  324.40                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
324.50                  324.50                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
324.60                  324.61                  14.41                   -999.25                 -999.25                 -999.25                 86.3                    
324.70                  324.70                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
324.80                  324.80                  -999.25                 -999.25                 -999.25                 -999.25                 86.3                    
324.90                  324.92                  14.70                   -999.25                 -999.25                 -999.25                 86.3                    
