********************************************************************************

Well:		BILABRI D4
Path:		Original Path
Hole:		
Start:		1200.00(m)
End:			1531.00(m)
Date/Time:	Tuesday, December 19, 2006 /05:30:11
********************************************************************************


DEPTH                   TVD                     ROP_AVG                 GR1AX                   RACLX                   RPCHX                   TCDX                    
m                       m                       m/hr                    API                     ohm.m                   ohm.m                   degF                    

1443.75                 1442.39                 76.27                   42.4                    0.587                   0.555                   145.4                   
1444.00                 1442.55                 61.82                   44.8                    0.566                   0.552                   145.4                   
1444.25                 1442.68                 49.15                   42.9                    0.559                   0.549                   145.4                   
1444.50                 1442.98                 49.00                   36.8                    0.557                   0.549                   145.4                   
1444.75                 1443.27                 36.44                   32.1                    0.557                   0.549                   145.4                   
1445.00                 1443.57                 32.97                   38.7                    0.572                   0.553                   145.4                   
1445.25                 1443.86                 25.45                   51.4                    0.579                   0.555                   145.4                   
1445.50                 1444.00                 22.64                   54.5                    0.626                   0.614                   145.4                   
1445.75                 1444.16                 19.27                   59.9                    0.666                   0.743                   145.4                   
1446.00                 1444.45                 17.68                   75.4                    0.716                   0.906                   145.4                   
1446.25                 1444.75                 15.17                   90.0                    0.719                   0.881                   145.4                   
1446.50                 1445.04                 12.68                   84.7                    0.723                   0.855                   145.5                   
1446.75                 1445.21                 11.68                   82.0                    0.676                   0.686                   145.5                   
1447.00                 1445.34                 10.88                   49.6                    0.636                   0.543                   145.5                   
1447.25                 1445.63                 11.78                   21.2                    0.619                   0.587                   145.6                   
1447.50                 1445.93                 14.76                   20.7                    0.602                   0.579                   145.6                   
1447.75                 1446.22                 17.80                   20.3                    0.586                   0.569                   145.6                   
1448.00                 1446.52                 23.12                   22.7                    0.573                   0.561                   145.7                   
1448.25                 1446.66                 22.23                   20.3                    0.570                   0.519                   145.7                   
1448.50                 1446.81                 21.26                   17.9                    0.569                   0.593                   145.7                   
1448.75                 1447.11                 23.13                   18.2                    0.571                   0.598                   145.8                   
1449.00                 1447.40                 22.58                   17.9                    0.573                   0.603                   145.8                   
1449.25                 1447.70                 22.42                   17.5                    0.574                   0.607                   145.8                   
1449.50                 1447.87                 21.09                   22.6                    0.574                   0.607                   145.9                   
1449.75                 1447.99                 20.12                   28.4                    0.573                   0.607                   145.9                   
1450.00                 1448.28                 20.02                   34.2                    0.573                   0.607                   145.9                   
1450.25                 1448.58                 18.46                   40.0                    0.573                   0.607                   146.0                   
1450.50                 1448.87                 18.45                   44.8                    0.572                   0.607                   146.0                   
1450.75                 1449.17                 16.17                   42.1                    0.577                   0.599                   146.0                   
1451.00                 1449.31                 14.37                   39.9                    0.586                   0.586                   146.1                   
1451.25                 1449.46                 12.55                   37.6                    0.594                   0.574                   146.1                   
1451.50                 1449.76                 10.84                   36.3                    0.604                   0.597                   146.1                   
1451.75                 1450.05                 11.44                   39.1                    0.613                   0.619                   146.2                   
1452.00                 1450.34                 12.67                   41.0                    0.622                   0.640                   146.2                   
1452.25                 1450.64                 13.02                   42.8                    0.632                   0.664                   146.2                   
1452.50                 1450.76                 13.04                   44.7                    0.623                   0.647                   146.3                   
1452.75                 1450.93                 13.06                   45.7                    0.613                   0.628                   146.3                   
1453.00                 1451.23                 12.59                   46.4                    0.602                   0.608                   146.3                   
1453.25                 1451.52                 14.02                   46.8                    0.592                   0.588                   146.4                   
1453.50                 1451.81                 16.06                   47.2                    0.578                   0.561                   146.4                   
1453.75                 1451.97                 16.77                   43.3                    0.576                   0.558                   146.4                   
1454.00                 1452.11                 17.42                   40.2                    0.573                   0.555                   146.5                   
1454.25                 1452.40                 19.53                   37.1                    0.590                   0.584                   146.5                   
1454.50                 1452.70                 21.57                   33.0                    0.605                   0.611                   146.5                   
1454.75                 1452.99                 25.78                   35.9                    0.621                   0.638                   146.6                   
1455.00                 1453.28                 27.48                   40.1                    0.636                   0.664                   146.6                   
1455.25                 1453.41                 25.60                   50.5                    0.645                   0.680                   146.6                   
1455.50                 1453.58                 23.23                   60.7                    0.703                   0.916                   146.7                   
1455.75                 1453.87                 20.95                   73.5                    0.752                   0.825                   146.7                   
1456.00                 1454.16                 23.17                   78.7                    0.759                   0.805                   146.7                   
1456.25                 1454.46                 24.59                   63.1                    0.762                   0.797                   146.8                   
1456.50                 1454.62                 20.87                   56.1                    0.780                   0.746                   146.8                   
1456.75                 1454.75                 17.74                   68.5                    0.793                   0.711                   146.8                   
1457.00                 1455.04                 22.81                   77.4                    0.805                   0.676                   146.9                   
1457.25                 1455.34                 29.40                   83.0                    0.818                   0.641                   146.9                   
1457.50                 1455.63                 45.39                   75.8                    0.825                   0.621                   146.9                   
1457.75                 1455.92                 61.99                   70.7                    0.797                   0.640                   147.0                   
1458.00                 1456.06                 58.27                   65.5                    0.777                   0.654                   147.0                   
1458.25                 1456.22                 53.98                   61.8                    0.757                   0.668                   147.0                   
1458.50                 1456.51                 61.80                   52.4                    0.741                   0.680                   147.1                   
1458.75                 1456.80                 55.94                   44.9                    0.682                   0.622                   147.1                   
1459.00                 1457.09                 50.53                   35.4                    0.640                   0.580                   147.1                   
1459.25                 1457.26                 50.22                   37.1                    0.609                   0.593                   147.2                   
1459.50                 1457.39                 49.98                   39.4                    0.612                   0.625                   147.2                   
1459.75                 1457.68                 53.15                   41.5                    0.616                   0.670                   147.2                   
1460.00                 1457.97                 61.84                   46.1                    0.621                   0.715                   147.3                   
1460.25                 1458.27                 69.33                   52.3                    0.624                   0.753                   147.3                   
1460.50                 1458.56                 33.66                   47.5                    0.581                   0.580                   147.3                   
1460.75                 1458.70                 44.69                   38.2                    0.568                   0.555                   147.4                   
1461.00                 1458.85                 56.32                   33.5                    0.569                   0.558                   147.4                   
1461.25                 1459.14                 43.51                   27.6                    0.570                   0.562                   147.4                   
1461.50                 1459.44                 55.80                   26.3                    0.571                   0.566                   147.5                   
1461.75                 1459.73                 53.74                   28.3                    0.572                   0.570                   147.5                   
1462.00                 1459.90                 57.53                   30.2                    0.573                   0.573                   147.5                   
1462.25                 1460.02                 60.18                   32.1                    0.575                   0.577                   147.6                   
1462.50                 1460.31                 49.44                   29.8                    0.576                   0.581                   147.6                   
1462.75                 1460.61                 34.91                   27.6                    0.578                   0.590                   147.6                   
1463.00                 1460.90                 42.49                   25.4                    0.578                   0.595                   147.7                   
1463.25                 1461.19                 48.20                   23.3                    0.578                   0.597                   147.7                   
1463.50                 1461.34                 39.06                   20.3                    0.578                   0.600                   147.7                   
1463.75                 1461.48                 30.24                   20.2                    0.579                   0.596                   147.8                   
1464.00                 1461.77                 23.59                   19.9                    0.579                   0.592                   147.8                   
1464.25                 1462.07                 29.30                   19.7                    0.579                   0.588                   147.8                   
1464.50                 1462.36                 36.14                   19.5                    0.579                   0.584                   147.9                   
1464.75                 1462.65                 41.37                   19.2                    0.579                   0.580                   147.9                   
1465.00                 1462.78                 43.65                   19.0                    0.578                   0.592                   147.9                   
1465.25                 1462.94                 46.66                   18.8                    0.577                   0.600                   148.0                   
1465.50                 1463.24                 49.25                   18.6                    0.575                   0.585                   148.0                   
1465.75                 1463.53                 56.04                   18.3                    0.573                   0.574                   148.0                   
1466.00                 1463.82                 53.36                   18.1                    0.571                   0.561                   148.1                   
1466.25                 1463.97                 56.59                   17.9                    0.573                   0.571                   148.1                   
1466.50                 1464.11                 59.44                   16.9                    0.576                   0.585                   148.1                   
1466.75                 1464.40                 71.28                   16.1                    0.578                   0.593                   148.2                   
1467.00                 1464.69                 40.06                   15.6                    0.591                   0.596                   148.2                   
1467.25                 1464.99                 37.68                   15.1                    0.600                   0.599                   148.2                   
1467.50                 1465.28                 34.70                   14.6                    0.606                   0.600                   148.3                   
1467.75                 1465.41                 36.97                   22.2                    0.633                   0.674                   148.3                   
1468.00                 1465.57                 39.72                   34.4                    0.662                   0.753                   148.3                   
1468.25                 1465.86                 35.68                   39.0                    0.677                   0.773                   148.4                   
1468.50                 1466.15                 33.68                   46.9                    0.704                   0.810                   148.4                   
1468.75                 1466.44                 32.29                   54.8                    0.731                   0.846                   148.4                   
1469.00                 1466.61                 26.80                   62.7                    0.760                   0.885                   148.5                   
1469.25                 1466.74                 22.38                   70.6                    0.766                   0.833                   148.5                   
1469.50                 1467.03                 17.93                   75.0                    0.773                   0.770                   148.5                   
1469.75                 1467.32                 0.00                    83.0                    0.778                   0.744                   148.6                   
1470.00                 1467.61                 2.03                    76.7                    0.783                   0.713                   148.6                   
1470.25                 1467.90                 19.97                   69.0                    0.788                   0.683                   148.6                   
1470.50                 1468.04                 37.91                   60.8                    0.791                   0.664                   148.7                   
1470.75                 1468.19                 57.73                   67.3                    0.810                   0.816                   148.7                   
1471.00                 1468.48                 89.59                   74.1                    0.819                   0.885                   148.7                   
1471.25                 1468.78                 51.86                   80.1                    0.870                   0.903                   148.8                   
1471.50                 1469.07                 51.45                   79.5                    0.911                   0.916                   148.8                   
1471.75                 1469.23                 47.95                   79.2                    0.929                   0.930                   148.8                   
1472.00                 1469.36                 45.37                   84.1                    0.949                   0.938                   148.9                   
1472.25                 1469.65                 58.99                   87.7                    0.969                   1.002                   148.9                   
1472.50                 1469.94                 81.13                   87.7                    0.989                   1.048                   148.9                   
1472.75                 1470.23                 66.30                   87.7                    1.002                   1.078                   149.0                   
1473.00                 1470.52                 55.55                   83.6                    1.004                   0.949                   149.0                   
1473.25                 1470.67                 51.90                   78.3                    1.011                   1.010                   149.0                   
1473.50                 1470.81                 48.22                   86.4                    1.017                   1.074                   149.1                   
1473.75                 1471.10                 46.93                   94.7                    1.025                   1.155                   149.1                   
1474.00                 1471.39                 37.75                   93.7                    1.019                   1.114                   149.1                   
1474.25                 1471.68                 35.76                   92.5                    1.011                   1.057                   149.2                   
1474.50                 1471.97                 34.61                   91.0                    1.006                   1.029                   149.2                   
1474.75                 1472.10                 34.68                   89.9                    0.964                   1.051                   149.2                   
1475.00                 1472.27                 34.77                   88.5                    0.937                   1.065                   149.3                   
1475.25                 1472.56                 36.15                   87.7                    0.883                   1.039                   149.3                   
1475.50                 1472.85                 34.10                   79.5                    0.840                   1.017                   149.3                   
1475.75                 1473.14                 32.60                   75.0                    0.761                   0.854                   149.4                   
1476.00                 1473.29                 38.81                   51.0                    0.708                   0.744                   149.4                   
1476.25                 1473.43                 44.55                   39.6                    0.651                   0.593                   149.4                   
1476.50                 1473.72                 57.73                   27.6                    0.643                   0.613                   149.5                   
1476.75                 1474.01                 78.26                   18.9                    0.630                   0.647                   149.5                   
1477.00                 1474.30                 93.01                   25.0                    0.615                   0.687                   149.5                   
1477.25                 1474.59                 69.40                   22.5                    0.623                   0.682                   149.6                   
1477.50                 1474.72                 60.71                   17.9                    0.633                   0.677                   149.6                   
1477.75                 1474.88                 49.70                   24.0                    0.643                   0.671                   149.6                   
1478.00                 1475.17                 33.80                   32.6                    0.653                   0.665                   149.7                   
1478.25                 1475.46                 33.57                   41.2                    0.663                   0.659                   149.7                   
1478.50                 1475.75                 31.22                   49.8                    0.673                   0.653                   149.7                   
1478.75                 1475.91                 33.98                   58.4                    0.679                   0.649                   149.8                   
1479.00                 1476.04                 36.32                   67.0                    0.746                   0.816                   149.8                   
1479.25                 1476.33                 34.28                   71.7                    0.793                   0.934                   149.8                   
1479.50                 1476.62                 30.70                   75.1                    0.831                   1.029                   149.9                   
1479.75                 1476.91                 29.70                   77.4                    0.903                   0.994                   149.9                   
1480.00                 1477.20                 28.77                   79.8                    0.915                   1.000                   149.9                   
1480.25                 1477.33                 30.07                   82.1                    0.939                   1.013                   150.0                   
1480.50                 1477.49                 31.57                   84.4                    0.962                   1.025                   150.0                   
1480.75                 1477.78                 31.38                   86.8                    0.985                   1.037                   150.0                   
1481.00                 1478.07                 29.34                   88.6                    1.008                   1.050                   150.1                   
1481.25                 1478.36                 31.20                   93.6                    1.031                   1.062                   150.1                   
1481.50                 1478.52                 31.40                   97.8                    1.046                   1.078                   150.1                   
1481.75                 1478.65                 31.56                   101.9                   1.040                   1.093                   150.2                   
1482.00                 1478.94                 34.84                   105.6                   1.052                   1.114                   150.2                   
1482.25                 1479.23                 36.26                   96.1                    1.069                   1.135                   150.2                   
1482.50                 1479.52                 35.69                   85.8                    1.075                   1.156                   150.3                   
1482.75                 1479.81                 37.74                   92.2                    1.088                   1.177                   150.3                   
1483.00                 1479.95                 35.68                   102.8                   1.099                   1.196                   150.3                   
1483.25                 1480.09                 33.51                   103.4                   1.124                   1.116                   150.4                   
1483.50                 1480.38                 30.66                   104.6                   1.119                   1.101                   150.4                   
1483.75                 1480.67                 31.74                   100.9                   1.110                   1.073                   150.4                   
1484.00                 1480.96                 28.20                   96.4                    1.101                   1.046                   150.5                   
1484.25                 1481.13                 29.12                   92.4                    1.081                   1.035                   150.5                   
1484.50                 1481.25                 29.77                   97.8                    1.044                   1.063                   150.5                   
1484.75                 1481.54                 30.07                   101.3                   1.003                   1.078                   150.6                   
1485.00                 1481.83                 28.54                   109.4                   0.960                   0.948                   150.6                   
1485.25                 1482.12                 30.12                   98.4                    0.928                   0.816                   150.6                   
1485.50                 1482.41                 24.60                   76.4                    0.818                   0.683                   150.7                   
1485.75                 1482.55                 25.95                   59.9                    0.751                   0.580                   150.7                   
1486.00                 1482.70                 27.25                   65.8                    0.696                   0.642                   150.7                   
1486.25                 1482.99                 43.67                   75.0                    0.688                   0.666                   150.8                   
1486.50                 1483.27                 35.58                   78.2                    0.680                   0.687                   150.8                   
1486.75                 1483.56                 48.85                   80.6                    0.675                   0.703                   150.8                   
1487.00                 1483.85                 32.11                   71.0                    0.665                   0.664                   150.8                   
1487.25                 1483.98                 39.94                   65.1                    0.646                   0.641                   150.8                   
1487.50                 1484.14                 50.35                   62.6                    0.635                   0.628                   150.8                   
1487.75                 1484.43                 56.21                   61.3                    0.627                   0.635                   150.8                   
1488.00                 1484.72                 54.14                   49.0                    0.628                   0.593                   150.8                   
1488.25                 1485.01                 58.67                   50.7                    0.644                   0.615                   150.8                   
1488.50                 1485.16                 69.79                   84.9                    0.655                   0.633                   150.8                   
1488.75                 1485.30                 79.65                   58.5                    0.666                   0.650                   150.8                   
1489.00                 1485.58                 80.55                   57.4                    0.677                   0.668                   150.8                   
1489.25                 1485.87                 98.50                   56.7                    0.688                   0.686                   150.8                   
1489.50                 1486.16                 106.22                  54.2                    0.698                   0.703                   150.8                   
1489.75                 1486.45                 48.24                   52.8                    0.709                   0.721                   150.8                   
1490.00                 1486.58                 45.40                   61.8                    0.720                   0.739                   150.8                   
1490.25                 1486.74                 41.94                   67.8                    0.731                   0.756                   150.8                   
1490.50                 1487.03                 33.23                   75.9                    0.742                   0.774                   150.8                   
1490.75                 1487.31                 39.99                   80.6                    0.752                   0.791                   150.8                   
1491.00                 1487.60                 40.47                   83.9                    0.763                   0.809                   150.8                   
1491.25                 1487.76                 35.31                   80.8                    0.774                   0.827                   150.8                   
1491.50                 1487.89                 31.13                   77.3                    0.785                   0.844                   150.8                   
1491.75                 1488.18                 23.90                   82.0                    0.796                   0.862                   150.8                   
1492.00                 1488.47                 21.21                   86.0                    0.806                   0.880                   150.9                   
1492.25                 1488.75                 28.64                   90.0                    0.817                   0.897                   150.9                   
1492.50                 1489.04                 21.43                   93.9                    0.832                   0.915                   150.9                   
1492.75                 1489.18                 20.50                   97.9                    0.845                   0.933                   151.0                   
1493.00                 1489.33                 19.47                   101.9                   0.865                   0.950                   151.0                   
1493.25                 1489.62                 22.86                   105.8                   0.885                   0.968                   151.0                   
1493.50                 1489.90                 23.14                   109.8                   0.914                   0.994                   151.0                   
1493.75                 1490.19                 22.65                   113.6                   0.921                   0.633                   151.1                   
1494.00                 1490.36                 22.08                   101.5                   0.929                   0.164                   151.1                   
1494.25                 1490.48                 21.66                   91.9                    0.914                   0.362                   151.1                   
1494.50                 1490.77                 22.46                   92.4                    0.903                   0.512                   151.2                   
1494.75                 1491.05                 24.35                   92.9                    0.891                   0.663                   151.2                   
1495.00                 1491.34                 24.20                   93.3                    0.876                   0.865                   151.2                   
1495.25                 1491.63                 24.36                   93.9                    0.843                   0.885                   151.2                   
1495.50                 1491.77                 23.42                   94.3                    0.831                   0.885                   151.3                   
1495.75                 1491.92                 22.45                   81.6                    0.817                   0.853                   151.3                   
1496.00                 1492.20                 17.59                   82.2                    0.804                   0.825                   151.3                   
1496.25                 1492.49                 11.74                   84.4                    0.767                   0.761                   151.4                   
1496.50                 1492.78                 11.75                   71.6                    0.755                   0.779                   151.4                   
1496.75                 1493.06                 15.06                   66.9                    0.741                   0.801                   151.4                   
1497.00                 1493.18                 18.36                   56.6                    0.724                   0.825                   151.4                   
1497.25                 1493.35                 22.97                   53.9                    0.695                   0.703                   151.5                   
1497.50                 1493.64                 18.35                   48.1                    0.663                   0.653                   151.5                   
1497.75                 1493.92                 23.90                   52.6                    0.633                   0.607                   151.5                   
1498.00                 1494.21                 34.32                   58.9                    0.637                   0.646                   151.6                   
1498.25                 1494.36                 33.76                   57.1                    0.640                   0.692                   151.6                   
1498.50                 1494.50                 33.24                   54.7                    0.645                   0.744                   151.6                   
1498.75                 1494.79                 32.37                   50.8                    0.637                   0.685                   151.6                   
1499.00                 1495.07                 29.84                   44.8                    0.629                   0.621                   151.7                   
1499.25                 1495.36                 29.64                   46.0                    0.619                   0.614                   151.7                   
1499.50                 1495.64                 37.90                   48.1                    0.615                   0.609                   151.7                   
1499.75                 1495.77                 35.15                   49.5                    0.608                   0.602                   151.8                   
1500.00                 1495.93                 31.65                   42.5                    0.599                   0.593                   151.8                   
1500.25                 1496.22                 40.44                   36.8                    0.596                   0.600                   151.8                   
1500.50                 1496.50                 39.38                   37.6                    0.593                   0.607                   151.8                   
1500.75                 1496.79                 32.53                   38.7                    0.590                   0.598                   151.9                   
1501.00                 1496.94                 34.79                   38.8                    0.588                   0.591                   151.9                   
1501.25                 1497.08                 36.71                   39.0                    0.585                   0.585                   151.9                   
1501.50                 1497.36                 39.72                   39.1                    0.584                   0.580                   152.0                   
1501.75                 1497.65                 48.03                   38.9                    0.594                   0.604                   152.0                   
1502.00                 1497.93                 31.31                   38.7                    0.602                   0.624                   152.0                   
1502.25                 1498.22                 32.10                   38.4                    0.609                   0.642                   152.0                   
1502.50                 1498.35                 32.69                   38.2                    0.626                   0.642                   152.1                   
1502.75                 1498.51                 33.39                   46.4                    0.641                   0.642                   152.1                   
1503.00                 1498.79                 32.33                   53.3                    0.656                   0.642                   152.1                   
1503.25                 1499.08                 33.07                   63.2                    0.682                   0.669                   152.2                   
1503.50                 1499.36                 23.42                   74.5                    0.700                   0.687                   152.2                   
1503.75                 1499.52                 21.58                   68.7                    0.709                   0.695                   152.2                   
1504.00                 1499.65                 20.15                   60.1                    0.716                   0.700                   152.2                   
1504.25                 1499.93                 14.50                   49.5                    0.723                   0.706                   152.3                   
1504.50                 1500.22                 20.63                   54.3                    0.729                   0.711                   152.3                   
1504.75                 1500.51                 26.49                   60.7                    0.732                   0.770                   152.3                   
1505.00                 1500.79                 33.14                   67.0                    0.726                   0.803                   152.4                   
1505.25                 1500.93                 31.57                   70.7                    0.720                   0.837                   152.4                   
1505.50                 1501.08                 29.89                   79.2                    0.711                   0.885                   152.4                   
1505.75                 1501.36                 27.59                   73.0                    0.704                   0.870                   152.4                   
1506.00                 1501.65                 22.42                   66.3                    0.692                   0.845                   152.5                   
1506.25                 1501.93                 24.83                   57.1                    0.680                   0.819                   152.5                   
1506.50                 1502.10                 30.97                   56.3                    0.669                   0.794                   152.5                   
1506.75                 1502.22                 35.33                   55.1                    0.657                   0.769                   152.6                   
1507.00                 1502.50                 25.64                   54.0                    0.645                   0.743                   152.6                   
1507.25                 1502.79                 31.69                   52.8                    0.633                   0.718                   152.6                   
1507.50                 1503.07                 27.28                   51.7                    0.622                   0.693                   152.6                   
1507.75                 1503.36                 29.72                   50.5                    0.610                   0.667                   152.7                   
1508.00                 1503.50                 33.35                   49.3                    0.598                   0.642                   152.7                   
1508.25                 1503.64                 36.88                   48.2                    0.582                   0.607                   152.7                   
1508.50                 1503.93                 33.70                   47.0                    0.587                   0.597                   152.8                   
1508.75                 1504.21                 28.32                   46.2                    0.597                   0.580                   152.8                   
1509.00                 1504.50                 30.95                   48.7                    0.608                   0.612                   152.8                   
1509.25                 1504.78                 32.74                   50.0                    0.624                   0.657                   152.8                   
1509.50                 1504.90                 32.98                   51.2                    0.628                   0.665                   152.9                   
1509.75                 1505.07                 33.30                   51.9                    0.635                   0.678                   152.9                   
