********************************************************************************

Well:		BILABRI D2
Path:		Original Path
Hole:		
Start:		418.75(m)
End:			1640.25(m)
Date/Time:	Saturday, August 05, 2006 /08:22:37
********************************************************************************


DEPTH                   TCDX                    ROP_AVG                 GR1AX                   RACLX                   RPCHX                   
m                       degF                    m/hr                    API                     ohm.m                   ohm.m                   

706.75                  -999.25                 20.55                   96.1                    0.971                   0.681                   
707.00                  -999.25                 -999.25                 94.8                    -999.25                 -999.25                 
707.25                  -999.25                 18.06                   102.0                   0.975                   0.637                   
707.50                  -999.25                 15.81                   -999.25                 -999.25                 -999.25                 
707.75                  -999.25                 15.51                   90.6                    0.973                   0.681                   
708.00                  -999.25                 14.89                   -999.25                 0.963                   0.745                   
708.25                  -999.25                 14.81                   84.8                    0.956                   0.689                   
708.50                  92.3                    -999.25                 92.7                    0.939                   0.697                   
708.75                  -999.25                 16.66                   91.0                    -999.25                 -999.25                 
709.00                  -999.25                 18.73                   83.5                    0.917                   0.576                   
709.25                  -999.25                 18.24                   -999.25                 0.900                   0.644                   
709.50                  -999.25                 15.95                   90.6                    -999.25                 -999.25                 
709.75                  -999.25                 -999.25                 90.6                    0.897                   0.623                   
710.00                  -999.25                 15.69                   -999.25                 0.901                   0.623                   
710.25                  -999.25                 15.34                   88.5                    -999.25                 -999.25                 
710.50                  -999.25                 13.72                   86.9                    0.913                   0.673                   
710.75                  -999.25                 13.08                   -999.25                 0.919                   0.644                   
711.00                  -999.25                 12.53                   95.2                    0.913                   0.689                   
711.25                  -999.25                 -999.25                 92.7                    0.915                   0.644                   
711.50                  -999.25                 12.81                   87.3                    -999.25                 -999.25                 
711.75                  -999.25                 11.74                   91.9                    0.910                   0.659                   
712.00                  -999.25                 12.15                   -999.25                 0.907                   0.644                   
712.25                  -999.25                 12.93                   87.7                    -999.25                 -999.25                 
712.50                  -999.25                 13.85                   89.0                    0.917                   0.659                   
712.75                  -999.25                 -999.25                 -999.25                 0.920                   0.666                   
713.00                  -999.25                 15.02                   94.4                    -999.25                 -999.25                 
713.25                  -999.25                 15.42                   89.4                    0.917                   0.651                   
713.50                  -999.25                 16.24                   -999.25                 0.911                   0.644                   
713.75                  92.3                    15.80                   87.7                    -999.25                 -999.25                 
714.00                  -999.25                 -999.25                 89.8                    0.910                   0.644                   
714.25                  -999.25                 15.76                   -999.25                 0.908                   0.666                   
714.50                  -999.25                 11.42                   89.0                    -999.25                 -999.25                 
714.75                  -999.25                 14.06                   86.0                    0.904                   0.644                   
715.00                  -999.25                 18.18                   -999.25                 0.905                   0.651                   
715.25                  -999.25                 21.72                   88.5                    -999.25                 -999.25                 
715.50                  -999.25                 -999.25                 92.3                    0.898                   0.630                   
715.75                  -999.25                 22.11                   -999.25                 0.890                   0.637                   
716.00                  -999.25                 21.77                   91.3                    0.875                   0.623                   
716.25                  -999.25                 22.50                   -999.25                 0.874                   0.616                   
716.50                  -999.25                 22.84                   90.2                    -999.25                 -999.25                 
716.75                  -999.25                 -999.25                 91.0                    0.872                   0.630                   
717.00                  -999.25                 22.84                   -999.25                 0.866                   0.644                   
717.25                  -999.25                 21.82                   83.9                    -999.25                 -999.25                 
717.50                  -999.25                 21.42                   91.0                    0.874                   0.602                   
717.75                  -999.25                 19.37                   -999.25                 0.869                   0.616                   
718.00                  92.3                    19.78                   92.3                    0.872                   0.630                   
718.25                  -999.25                 -999.25                 -999.25                 0.872                   0.630                   
718.50                  -999.25                 20.09                   91.0                    -999.25                 -999.25                 
718.75                  -999.25                 20.80                   92.3                    0.872                   0.609                   
719.00                  -999.25                 21.08                   -999.25                 0.873                   0.609                   
719.25                  -999.25                 21.65                   88.7                    0.869                   0.623                   
719.50                  -999.25                 -999.25                 -999.25                 0.870                   0.602                   
719.75                  -999.25                 21.52                   95.2                    0.866                   0.623                   
720.00                  -999.25                 21.28                   93.6                    0.854                   0.634                   
720.25                  -999.25                 21.06                   90.2                    -999.25                 -999.25                 
720.50                  -999.25                 20.97                   94.2                    0.843                   0.609                   
720.75                  -999.25                 21.14                   -999.25                 0.845                   0.589                   
721.00                  -999.25                 -999.25                 82.2                    0.846                   0.602                   
721.25                  -999.25                 20.98                   91.5                    0.846                   0.609                   
721.50                  -999.25                 20.88                   88.5                    -999.25                 -999.25                 
721.75                  -999.25                 20.61                   87.7                    0.854                   0.602                   
722.00                  -999.25                 20.59                   -999.25                 0.850                   0.623                   
722.25                  -999.25                 -999.25                 91.5                    0.852                   0.609                   
722.50                  -999.25                 19.67                   87.3                    0.851                   0.630                   
722.75                  -999.25                 19.28                   89.8                    0.849                   0.637                   
723.00                  -999.25                 18.99                   86.0                    0.863                   0.576                   
723.25                  -999.25                 15.69                   93.1                    -999.25                 -999.25                 
723.50                  -999.25                 16.11                   87.3                    0.859                   0.630                   
723.75                  -999.25                 -999.25                 -999.25                 0.859                   0.637                   
724.00                  -999.25                 16.95                   83.9                    -999.25                 -999.25                 
724.25                  -999.25                 16.53                   -999.25                 -999.25                 -999.25                 
724.50                  -999.25                 17.33                   80.1                    -999.25                 -999.25                 
724.75                  92.3                    17.76                   -999.25                 0.869                   0.616                   
725.00                  -999.25                 18.14                   82.7                    -999.25                 -999.25                 
725.25                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
725.50                  -999.25                 18.71                   -999.25                 0.859                   0.609                   
725.75                  -999.25                 111.44                  -999.25                 -999.25                 -999.25                 
726.00                  -999.25                 180.46                  -999.25                 -999.25                 -999.25                 
726.25                  -999.25                 135.01                  -999.25                 -999.25                 -999.25                 
726.50                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
726.75                  -999.25                 72.78                   89.4                    -999.25                 -999.25                 
727.00                  -999.25                 56.85                   -999.25                 -999.25                 -999.25                 
727.25                  -999.25                 41.21                   -999.25                 -999.25                 -999.25                 
727.50                  -999.25                 25.73                   -999.25                 -999.25                 -999.25                 
727.75                  -999.25                 22.10                   -999.25                 -999.25                 -999.25                 
728.00                  -999.25                 -999.25                 -999.25                 0.870                   0.651                   
728.25                  -999.25                 19.11                   -999.25                 0.863                   0.659                   
728.50                  -999.25                 16.89                   85.2                    -999.25                 -999.25                 
728.75                  -999.25                 18.51                   78.9                    0.863                   0.644                   
729.00                  -999.25                 21.56                   -999.25                 -999.25                 -999.25                 
729.25                  -999.25                 -999.25                 -999.25                 0.862                   0.644                   
729.50                  -999.25                 24.09                   81.8                    -999.25                 -999.25                 
729.75                  -999.25                 24.65                   82.2                    -999.25                 -999.25                 
730.00                  -999.25                 25.04                   -999.25                 0.861                   0.623                   
730.25                  -999.25                 24.31                   86.9                    0.857                   0.627                   
730.50                  -999.25                 22.22                   88.5                    0.858                   0.623                   
730.75                  -999.25                 -999.25                 86.9                    0.859                   0.616                   
731.00                  -999.25                 22.00                   85.2                    0.861                   0.603                   
731.25                  -999.25                 21.69                   87.3                    0.861                   0.625                   
731.50                  -999.25                 23.77                   86.8                    -999.25                 -999.25                 
731.75                  -999.25                 24.28                   85.6                    -999.25                 -999.25                 
732.00                  -999.25                 -999.25                 -999.25                 0.865                   0.637                   
732.25                  -999.25                 24.76                   89.0                    0.861                   0.630                   
732.50                  -999.25                 25.61                   85.6                    0.863                   0.623                   
732.75                  -999.25                 25.62                   85.0                    0.860                   0.630                   
733.00                  -999.25                 25.64                   -999.25                 0.859                   0.630                   
733.25                  -999.25                 25.73                   82.0                    0.860                   0.623                   
733.50                  92.3                    -999.25                 85.2                    -999.25                 -999.25                 
733.75                  -999.25                 25.57                   91.5                    0.859                   0.623                   
734.00                  -999.25                 25.48                   -999.25                 0.851                   0.637                   
734.25                  -999.25                 24.95                   89.4                    0.850                   0.637                   
734.50                  -999.25                 24.27                   82.2                    0.849                   0.634                   
734.75                  -999.25                 24.05                   87.3                    0.846                   0.610                   
735.00                  -999.25                 -999.25                 85.5                    0.829                   0.601                   
735.25                  -999.25                 23.71                   86.2                    0.827                   0.602                   
735.50                  -999.25                 23.44                   83.2                    0.824                   0.602                   
735.75                  -999.25                 23.48                   84.4                    0.821                   0.602                   
736.00                  -999.25                 23.39                   86.4                    0.822                   0.602                   
736.25                  -999.25                 -999.25                 89.2                    0.818                   0.609                   
736.50                  -999.25                 23.41                   85.3                    0.818                   0.602                   
736.75                  -999.25                 23.51                   86.0                    0.817                   0.610                   
737.00                  -999.25                 23.31                   87.9                    -999.25                 -999.25                 
737.25                  -999.25                 21.93                   92.3                    0.820                   0.619                   
737.50                  -999.25                 21.50                   92.7                    0.822                   0.616                   
737.75                  -999.25                 -999.25                 86.4                    0.818                   0.614                   
738.00                  -999.25                 21.68                   89.9                    0.822                   0.618                   
738.25                  -999.25                 22.05                   90.1                    0.827                   0.611                   
738.50                  -999.25                 22.86                   90.1                    0.827                   0.602                   
738.75                  -999.25                 22.83                   88.8                    0.825                   0.589                   
739.00                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
739.25                  -999.25                 22.90                   -999.25                 0.826                   0.582                   
739.50                  -999.25                 22.29                   82.7                    -999.25                 -999.25                 
739.75                  -999.25                 21.89                   83.1                    0.817                   0.609                   
740.00                  -999.25                 14.99                   -999.25                 0.813                   0.623                   
740.25                  -999.25                 13.18                   83.5                    0.815                   0.609                   
740.50                  -999.25                 -999.25                 77.2                    0.816                   0.589                   
740.75                  92.3                    13.45                   76.8                    -999.25                 -999.25                 
741.00                  -999.25                 15.84                   80.1                    0.814                   0.590                   
741.25                  -999.25                 18.54                   84.0                    0.814                   0.609                   
741.50                  -999.25                 20.74                   88.1                    0.816                   0.609                   
741.75                  -999.25                 -999.25                 88.2                    0.816                   0.616                   
742.00                  -999.25                 20.68                   86.4                    0.812                   0.623                   
742.25                  -999.25                 20.58                   90.4                    0.811                   0.627                   
742.50                  -999.25                 21.61                   90.6                    0.825                   0.621                   
742.75                  -999.25                 21.66                   93.1                    0.825                   0.621                   
743.00                  -999.25                 21.74                   94.5                    0.825                   0.603                   
743.25                  -999.25                 -999.25                 83.5                    1.001                   0.725                   
743.50                  -999.25                 23.27                   83.0                    1.011                   0.779                   
743.75                  -999.25                 23.49                   81.0                    0.874                   0.613                   
744.00                  -999.25                 22.94                   78.3                    0.861                   0.630                   
744.25                  -999.25                 21.85                   78.5                    -999.25                 -999.25                 
744.50                  -999.25                 -999.25                 81.4                    0.854                   0.616                   
744.75                  -999.25                 21.21                   -999.25                 0.868                   0.565                   
745.00                  -999.25                 20.54                   83.1                    0.893                   0.589                   
745.25                  -999.25                 20.04                   84.9                    0.898                   0.595                   
745.50                  -999.25                 19.88                   77.2                    -999.25                 -999.25                 
745.75                  -999.25                 20.06                   69.2                    0.911                   0.644                   
746.00                  -999.25                 -999.25                 -999.25                 0.916                   0.673                   
746.25                  -999.25                 20.49                   72.6                    0.914                   0.673                   
746.50                  -999.25                 20.56                   78.2                    0.912                   0.651                   
746.75                  -999.25                 20.23                   85.6                    0.900                   0.649                   
747.00                  -999.25                 20.07                   82.7                    0.883                   0.648                   
747.25                  -999.25                 19.94                   82.0                    0.874                   0.632                   
747.50                  -999.25                 -999.25                 85.3                    0.862                   0.618                   
747.75                  -999.25                 19.72                   81.7                    0.854                   0.632                   
748.00                  -999.25                 19.28                   84.2                    0.850                   0.619                   
748.25                  92.3                    18.42                   76.8                    0.850                   0.602                   
748.50                  -999.25                 18.00                   79.3                    0.850                   0.629                   
748.75                  -999.25                 -999.25                 80.1                    0.851                   0.626                   
749.00                  -999.25                 18.08                   85.4                    0.849                   0.616                   
749.25                  -999.25                 16.05                   78.5                    0.852                   0.612                   
749.50                  -999.25                 16.12                   80.6                    0.854                   0.616                   
749.75                  -999.25                 15.99                   82.2                    0.854                   0.611                   
750.00                  -999.25                 16.70                   79.9                    0.855                   0.602                   
750.25                  -999.25                 -999.25                 83.3                    0.856                   0.605                   
750.50                  -999.25                 18.00                   78.3                    0.852                   0.627                   
750.75                  -999.25                 19.45                   80.6                    0.854                   0.630                   
751.00                  -999.25                 19.27                   79.1                    -999.25                 -999.25                 
751.25                  -999.25                 18.58                   74.7                    -999.25                 -999.25                 
751.50                  -999.25                 -999.25                 -999.25                 0.852                   0.623                   
751.75                  -999.25                 18.61                   -999.25                 0.851                   0.623                   
752.00                  -999.25                 19.24                   77.9                    0.849                   0.617                   
752.25                  -999.25                 19.28                   81.7                    0.848                   0.618                   
752.50                  -999.25                 17.00                   83.1                    0.845                   0.630                   
752.75                  -999.25                 189.95                  83.3                    0.845                   0.635                   
753.00                  -999.25                 -999.25                 83.2                    0.849                   0.623                   
753.25                  -999.25                 356.70                  81.6                    0.854                   0.609                   
753.50                  -999.25                 588.51                  78.0                    0.861                   0.599                   
753.75                  -999.25                 661.89                  81.8                    0.867                   0.589                   
754.00                  -999.25                 688.92                  81.4                    0.878                   0.609                   
754.25                  -999.25                 -999.25                 89.6                    0.898                   0.640                   
754.50                  -999.25                 482.94                  88.7                    0.941                   0.750                   
754.75                  -999.25                 129.51                  89.4                    1.047                   0.745                   
755.00                  -999.25                 183.59                  85.3                    1.061                   0.953                   
755.25                  -999.25                 209.11                  76.0                    -999.25                 -999.25                 
755.50                  -999.25                 196.53                  83.9                    1.052                   0.964                   
755.75                  -999.25                 -999.25                 82.7                    1.044                   0.964                   
756.00                  -999.25                 176.17                  80.6                    1.035                   0.926                   
756.25                  -999.25                 150.33                  84.3                    1.019                   0.838                   
756.50                  -999.25                 114.33                  82.7                    -999.25                 -999.25                 
756.75                  -999.25                 76.78                   81.8                    1.007                   0.824                   
757.00                  -999.25                 41.63                   -999.25                 0.972                   0.915                   
757.25                  -999.25                 -999.25                 76.4                    0.931                   0.532                   
757.50                  -999.25                 29.38                   73.4                    0.877                   0.651                   
757.75                  -999.25                 30.49                   71.8                    0.867                   0.659                   
758.00                  -999.25                 31.51                   71.8                    0.873                   0.630                   
758.25                  92.3                    32.46                   76.4                    0.861                   0.697                   
758.50                  -999.25                 -999.25                 77.6                    0.852                   0.705                   
758.75                  -999.25                 31.79                   67.1                    0.851                   0.634                   
759.00                  -999.25                 0.51                    74.5                    0.856                   0.651                   
759.25                  92.3                    2.21                    73.7                    0.862                   0.707                   
759.50                  -999.25                 3.07                    74.7                    -999.25                 -999.25                 
759.75                  -999.25                 0.60                    77.6                    0.859                   0.797                   
760.00                  -999.25                 -999.25                 -999.25                 0.904                   0.731                   
760.25                  -999.25                 28.97                   75.0                    0.947                   0.875                   
760.50                  -999.25                 65.39                   78.3                    0.949                   0.824                   
760.75                  -999.25                 42.81                   78.7                    0.946                   0.802                   
761.00                  -999.25                 38.24                   79.3                    0.966                   0.712                   
761.25                  -999.25                 -999.25                 86.9                    0.959                   0.737                   
761.50                  -999.25                 29.10                   88.1                    0.954                   0.754                   
761.75                  -999.25                 18.63                   87.3                    -999.25                 -999.25                 
762.00                  -999.25                 13.63                   77.2                    0.909                   0.712                   
762.25                  -999.25                 18.02                   -999.25                 0.909                   0.681                   
762.50                  -999.25                 17.86                   84.4                    0.900                   0.684                   
762.75                  -999.25                 -999.25                 86.4                    0.904                   0.662                   
763.00                  -999.25                 17.37                   89.9                    0.905                   0.687                   
763.25                  -999.25                 1.86                    89.6                    0.893                   0.877                   
763.50                  92.3                    0.60                    85.2                    0.884                   0.641                   
763.75                  -999.25                 1.13                    79.7                    -999.25                 -999.25                 
764.00                  -999.25                 -999.25                 89.2                    0.884                   0.659                   
764.25                  -999.25                 1.94                    90.2                    0.879                   0.670                   
764.50                  -999.25                 3.41                    93.6                    0.884                   0.651                   
764.75                  -999.25                 4.08                    95.8                    0.882                   0.745                   
765.00                  -999.25                 5.03                    85.2                    -999.25                 -999.25                 
765.25                  -999.25                 5.37                    86.9                    0.877                   0.791                   
765.50                  -999.25                 -999.25                 79.3                    0.884                   0.526                   
765.75                  -999.25                 7.44                    82.7                    0.879                   0.503                   
766.00                  -999.25                 9.52                    -999.25                 0.871                   0.569                   
766.25                  -999.25                 9.33                    79.3                    0.850                   0.750                   
766.50                  92.3                    4.92                    77.4                    0.871                   0.666                   
766.75                  -999.25                 -999.25                 82.5                    0.888                   0.684                   
767.00                  -999.25                 2.49                    86.2                    0.894                   0.774                   
767.25                  -999.25                 2.38                    87.1                    0.896                   0.679                   
767.50                  -999.25                 7.08                    89.8                    0.879                   0.768                   
767.75                  -999.25                 14.58                   85.8                    0.875                   0.754                   
768.00                  -999.25                 17.54                   82.4                    0.877                   0.681                   
768.25                  -999.25                 -999.25                 82.9                    0.882                   0.644                   
768.50                  -999.25                 18.36                   81.0                    0.872                   0.666                   
768.75                  -999.25                 19.49                   84.8                    0.856                   0.651                   
769.00                  -999.25                 19.83                   84.4                    0.844                   0.630                   
769.25                  -999.25                 20.69                   88.3                    0.848                   0.644                   
769.50                  -999.25                 12.29                   91.0                    0.850                   0.754                   
769.75                  -999.25                 -999.25                 89.4                    0.849                   0.762                   
770.00                  -999.25                 8.11                    85.2                    0.841                   0.673                   
770.25                  -999.25                 10.87                   91.9                    0.839                   0.632                   
770.50                  96.4                    9.90                    92.3                    0.836                   0.667                   
770.75                  -999.25                 10.73                   89.8                    0.837                   0.792                   
771.00                  96.4                    -999.25                 -999.25                 0.832                   0.515                   
771.25                  -999.25                 7.03                    81.8                    0.832                   0.661                   
771.50                  -999.25                 6.60                    86.9                    0.837                   0.560                   
771.75                  -999.25                 6.38                    90.8                    0.824                   0.630                   
772.00                  -999.25                 6.37                    -999.25                 -999.25                 -999.25                 
772.25                  -999.25                 6.19                    92.3                    0.815                   0.637                   
772.50                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
772.75                  -999.25                 8.38                    95.2                    -999.25                 -999.25                 
773.00                  -999.25                 13.07                   -999.25                 0.826                   0.637                   
773.25                  -999.25                 17.12                   -999.25                 -999.25                 -999.25                 
773.50                  -999.25                 9.28                    -999.25                 -999.25                 -999.25                 
773.75                  -999.25                 -999.25                 -999.25                 -999.25                 -999.25                 
774.00                  -999.25                 16.47                   75.5                    -999.25                 -999.25                 
774.25                  -999.25                 22.56                   -999.25                 -999.25                 -999.25                 
774.50                  -999.25                 25.93                   -999.25                 -999.25                 -999.25                 
774.75                  92.3                    24.20                   -999.25                 0.827                   0.651                   
775.00                  -999.25                 19.80                   79.7                    -999.25                 -999.25                 
775.25                  -999.25                 -999.25                 91.5                    0.822                   0.644                   
775.50                  -999.25                 11.09                   -999.25                 0.824                   0.623                   
775.75                  -999.25                 8.00                    81.4                    0.844                   0.609                   
776.00                  -999.25                 6.68                    81.4                    0.875                   0.659                   
776.25                  92.3                    5.04                    84.3                    -999.25                 -999.25                 
776.50                  -999.25                 -999.25                 78.0                    0.936                   0.754                   
776.75                  -999.25                 3.95                    -999.25                 0.968                   0.745                   
777.00                  -999.25                 4.54                    82.7                    0.999                   0.872                   
777.25                  -999.25                 3.29                    84.8                    1.020                   0.843                   
777.50                  -999.25                 3.62                    86.4                    1.041                   0.806                   
777.75                  92.3                    3.62                    85.2                    1.055                   0.901                   
778.00                  -999.25                 -999.25                 87.9                    1.057                   1.077                   
778.25                  -999.25                 3.97                    84.5                    1.068                   0.922                   
778.50                  -999.25                 4.88                    83.1                    1.061                   0.901                   
778.75                  -999.25                 6.10                    91.0                    1.004                   0.840                   
779.00                  -999.25                 7.08                    90.2                    0.929                   0.766                   
779.25                  92.3                    3.43                    90.8                    -999.25                 -999.25                 
779.50                  -999.25                 -999.25                 90.2                    0.793                   0.607                   
779.75                  -999.25                 14.35                   94.4                    0.702                   0.529                   
780.00                  -999.25                 25.98                   89.2                    0.659                   0.467                   
780.25                  -999.25                 9.32                    90.6                    0.604                   0.450                   
780.50                  -999.25                 10.50                   85.2                    0.574                   0.417                   
780.75                  -999.25                 -999.25                 -999.25                 0.542                   0.412                   
781.00                  -999.25                 8.67                    82.2                    -999.25                 -999.25                 
781.25                  96.4                    6.79                    90.6                    0.522                   0.277                   
781.50                  -999.25                 4.41                    -999.25                 0.588                   0.449                   
781.75                  -999.25                 3.24                    88.7                    0.623                   0.498                   
782.00                  -999.25                 3.23                    89.8                    -999.25                 -999.25                 
782.25                  -999.25                 -999.25                 92.3                    0.647                   0.471                   
782.50                  -999.25                 3.99                    -999.25                 0.654                   0.471                   
782.75                  96.4                    4.59                    86.4                    0.673                   0.689                   
783.00                  -999.25                 5.69                    89.0                    0.662                   0.512                   
783.25                  -999.25                 9.61                    76.4                    -999.25                 -999.25                 
783.50                  -999.25                 -999.25                 83.5                    -999.25                 -999.25                 
783.75                  -999.25                 4.67                    78.5                    -999.25                 -999.25                 
